# format: x, y, z, (trackId)+
413, -100, 790.591, 994
413, -71.8736, 750.573, 994
413, -46.8151, 711.592, 994
413, -30.2213, 674.627, 994
413, -11.4167, 639.149, 994
413, -74.3356, 485.868, 625
413, -9.15069, 253.191, 566
413, -2.5, 718.454, 994
413, -2.5, 668.954, 994
413, 11.9496, 50.5875, 474
413, 86.3132, 269.508, 516
413, 97.5, 299.484, 2326
425, -73.1729, 752.484, 994
425, -52.1925, 710.189, 994
425, -71.5002, 501.312, 625
425, -3.04708, 262.498, 566
425, 10.6302, 52.3405, 474
425, 90.4992, 278.717, 516
425, 102.211, 313.094, 2326
437, -69.7827, 514.55, 625
437, -0.389566, 266.159, 566
437, 9.57513, 53.7392, 474
437, 93.4499, 282.363, 516
437, 102.5, 317.228, 2326
449, -66.5451, 528.277, 625
449, 26.8153, 275.78, 516
449, 98.8249, 294.986, 516
449, 9.07626, 54.0223, 474
449, 106.897, 327.395, 2326
461, -64.6539, 540.708, 625
461, 12.5615, 283.256, 566
461, 76.5269, 303.742, 516
461, 7.57913, 55.5541, 474
461, 110.166, 336.303, 2326
473, -61.5347, 556.091, 625
473, 5.75414, 57.2782, 474
473, 18.9415, 291.388, 566
473, 107.5, 309.457, 516
473, 110.522, 343.376, 516
485, -58.441, 570.013, 625
485, 4.36916, 57.5916, 474
485, 26.3703, 299.539, 566
485, 112.386, 354.443, 2326
485, 111.857, 319.305, 516
497, -54.9328, 584.978, 625
497, 2.28704, 61.1709, 474
497, 32.7092, 305.603, 566
497, 113.701, 363.576, 2326
497, 115.431, 326.116, 516
509, -52.8644, 593.518, 625
509, 0.260639, 62.8444, 474
509, 42.0366, 315.885, 566
509, 115.005, 368.363, 516
509, 121.018, 335.975, 516
521, -48.486, 609.448, 625
521, 0.282049, 63.5644, 474
521, 48.7878, 322.184, 566
521, 116.13, 379.773, 2326
521, 124.807, 342.442, 516
533, -43.8291, 626.403, 625
533, -2.96834, 64.9067, 474
533, 58.873, 331.621, 566
533, 116.818, 387.815, 2326
533, 126.824, 350.018, 516
545, -40.4452, 638.834, 625
545, -4.02768, 64.7365, 474
545, 66.31, 339.403, 566
545, 118.198, 396.604, 2326
545, 132.5, 358.64, 516
557, -35.1527, 654.984, 625
557, -6.54734, 66.9251, 474
557, 76.5558, 348.779, 566
557, 118.978, 405.706, 2326
557, 137.5, 368.732, 516
569, -31.0765, 667.166, 625
569, -9.18, 69.2625, 474
569, 86.8167, 357.971, 566
569, 119.661, 414.072, 2326
569, 137.5, 369.474, 516
581, -26.9315, 679.782, 625
581, -11.406, 69.9997, 474
581, 98.2443, 367.372, 566
581, 120.849, 424.177, 2326
593, -21.4912, 695.028, 625
593, -13.7119, 71.869, 474
593, 110.058, 376.697, 566
593, 121.199, 427.411, 2326
605, -15.1429, 712.184, 625
605, -16.0193, 72.6162, 474
605, 121.044, 386.905, 566
605, 121.632, 438.291, 2326
617, -18.8964, 74.2469, 474
617, -10.2924, 725.017, 625
617, 122.297, 448.663, 2326
617, 135.508, 396.831, 566
629, -21.1716, 75.7058, 474
629, -5.00466, 738.01, 625
629, 122.943, 456.001, 2326
629, 149.113, 407.383, 566
641, -24.293, 75.8142, 474
641, 2.6339, 755.728, 625
641, 123.382, 464.531, 2326
641, 156.719, 413.164, 566
653, -26.0545, 78.8491, 474
653, 8.65473, 769.609, 625
653, 123.913, 471.855, 2326
665, -28.5448, 79.693, 474
665, 17.0488, 788.699, 625
665, 124.006, 483.134, 2326
677, -31.5846, 82.6417, 474
677, 21.1052, 797.23, 625
