# format: x, y, z, (trackId)+
413, -8.62287, 545.039, 3832
413, 44.6256, 1223.7, 3976
413, 77.448, 1259.51, 4559
425, -7.84199, 545.863, 3832
425, 45.3782, 1218.9, 3976
425, 77.5953, 1270.84, 4559
437, -7.08546, 546.493, 3832
437, 45.8643, 1215.22, 3976
437, 77.7184, 1280.46, 4559
449, -6.16063, 547.909, 3832
449, 46.6688, 1210.12, 3976
449, 77.5248, 1292.32, 4559
461, -4.52551, 547.768, 3832
461, 47.7437, 1204.56, 3976
461, 77.3601, 1303.08, 4559
473, -3.83428, 548.95, 3832
473, 47.9582, 1199.93, 3976
473, 77.0579, 1313.63, 4559
485, -2.25016, 549.453, 3832
485, 48.2933, 1195.4, 3976
485, 76.8045, 1323.66, 4559
497, -0.709476, 551.418, 3832
497, 48.4158, 1191.95, 3976
497, 76.4253, 1333.83, 4559
497, 117.5, 1084.39, 6476
509, 0.350628, 551.302, 3832
509, 48.2449, 1187.7, 3976
509, 75.9604, 1345.21, 4559
509, 122.394, 1080.98, 6476
521, 2.98022, 552.949, 3832
521, 48.8666, 1181.47, 3976
521, 75.4967, 1357.54, 4559
521, 124.211, 1075.94, 6476
533, 4.83409, 553.714, 3832
533, 48.5447, 1178.16, 3976
533, 75.2003, 1364.33, 4559
533, 122.135, 1070.29, 6476
545, 5.97756, 554.084, 3832
545, 48.626, 1172.32, 3976
545, 74.5541, 1375.83, 4559
545, 120.24, 1064.46, 6476
557, 8.94853, 555.295, 3832
557, 48.2507, 1167.03, 3976
557, 73.7266, 1387.59, 4559
557, 119.11, 1059.77, 6476
569, 10.6567, 555.337, 3832
569, 47.9711, 1164.1, 3976
569, 72.8859, 1397.77, 4559
569, 116.402, 1053.86, 6476
581, 13.3557, 556.317, 3832
581, 46.9752, 1159.57, 3976
581, 72.1495, 1407.43, 4559
581, 114.702, 1049.19, 6476
593, 14.9437, 557.223, 3832
593, 46.702, 1154.69, 3976
593, 70.9338, 1419.2, 4559
593, 111.443, 1043.29, 6476
605, 18.5291, 557.991, 3832
605, 46.1881, 1149.82, 3976
605, 70.0277, 1428.13, 4559
605, 109.745, 1038.7, 6476
617, 21.0569, 559.636, 3832
617, 45.4855, 1145.48, 3976
617, 68.8813, 1440.17, 4559
617, 105.545, 1033.12, 6476
629, 23.7621, 560.918, 3832
629, 44.9847, 1139.68, 3976
629, 67.0168, 1452.45, 4559
629, 104.055, 1028.9, 6476
641, 26.3818, 560.581, 3832
641, 43.7915, 1136.23, 3976
641, 66.4744, 1457.01, 4559
641, 99.9058, 1022.19, 6476
653, 29.6459, 561.422, 3832
653, 43.4965, 1131.72, 3976
653, 64.7762, 1471.71, 4559
653, 96.6893, 1018.17, 6476
665, 33.5452, 562.304, 3832
665, 42.2826, 1126.1, 3976
665, 63.2285, 1482.06, 4559
665, 93.0519, 1012.17, 6476
677, 35.4593, 563.115, 3832
677, 41.1213, 1121.63, 3976
677, 61.456, 1494.15, 4559
677, 89.5737, 1007.18, 6476
689, 40.0742, 1118.62, 3976
689, 40.0543, 564.529, 3832
689, 60.1924, 1501.22, 4559
689, 84.9656, 1002.03, 6476
701, 39.0697, 1112.53, 3976
701, 43.4306, 565.695, 3832
701, 58.0426, 1517.11, 4559
701, 80.2545, 997.035, 6476
713, 37.9031, 1109.04, 3976
713, 47.0384, 565.441, 3832
713, 56.7154, 1521.18, 4559
713, 75.4569, 992.051, 6476
725, 35.9273, 1103.24, 3976
725, 54.8479, 1534.05, 4559
725, 52.1716, 567.211, 3832
725, 70.3616, 986.75, 6476
740, 34.3518, 1097.43, 3976
740, 52.4181, 1546.84, 4559
740, 54.3864, 567.876, 3832
740, 63.7474, 980.193, 6476
758, 31.5414, 1089.4, 3976
758, 49.4146, 1563.15, 4559
758, 55.7487, 972.344, 6476
758, 61.814, 569.775, 3832
776, 29.4634, 1084.37, 3976
776, 46.5839, 963.38, 6476
776, 45.8648, 1578.83, 4559
776, 70.3897, 571.039, 3832
794, 26.2337, 1076.78, 3976
794, 36.8865, 954.045, 6476
794, 42.8778, 1594.64, 4559
794, 75.5853, 572.451, 3832
812, 26.6394, 944.959, 6476
812, 23.4208, 1067.85, 3976
812, 39.0286, 1612.37, 4559
