# format: x, y, z, (trackId)+
413, -89.3834, 513.718, 828
413, -97.5, 280.408, 1359
413, -91.1825, 225.885, 1128
413, -80.131, 329.707, 1048
413, -77.1459, 1378.75, 9908
413, -72.5, 554.554, 171
413, -66.7842, 540.898, 171
413, -60.917, 44.3255, 6330
413, -39.2039, 1174.85, 6330
413, -38.8332, 217.858, 10095
413, -36.6708, 436.062, 6330
413, -36.025, 133.105, 797
413, -34.439, 181.314, 190
413, -22.9611, 397.293, 7085
413, -14.3537, 236.198, 2422
413, -1.06494, 71.403, 217
413, 9.49982, 107.922, 10783
413, 18.424, 445.598, 1240
413, 31.3803, 440.476, 1240
413, 40.2676, 280.254, 748
413, 37.4833, 71.0799, 11353
413, 41.3394, 142.669, 1291
413, 65.9889, 356.809, 992
413, 71.4839, 607.038, 7398
413, 76.8349, 251.805, 2124
413, 90.4252, 255.075, 11354
413, 96.2116, 497.064, 44
425, -102.5, 485.549, 423
425, -102.5, 384.46, 724
425, -101.842, 290.377, 1359
425, -105, 233.57, 1128
425, -102.5, 154.883, 8810
425, -90.3055, 524.706, 828
425, -85.8051, 340.571, 1048
425, -67.4336, 1383.63, 9908
425, -70.7163, 564.757, 171
425, -59.6521, 46.0949, 6330
425, -48.8111, 1201.19, 6330
425, -37.6834, 1175.79, 6330
425, -37.1133, 440.955, 7085
425, -36.6639, 223.03, 10095
425, -35.7821, 187.491, 190
425, -37.9113, 138.95, 797
425, -21.9151, 410.261, 7085
425, -14.3883, 236.866, 2422
425, 2.50084, 106.12, 10783
425, -1.21451, 73.4363, 217
425, 18.0809, 455.491, 199
425, 32.3307, 455.32, 1240
425, 37.881, 287.409, 748
425, 37.7017, 74.4124, 11353
425, 42.3746, 147.56, 1291
425, 52.6051, 421.193, 859
425, 65.3357, 363.77, 992
425, 73.0462, 620.704, 7398
425, 81.0698, 259.08, 2124
425, 95.1347, 264.147, 11354
425, 99.3768, 510.954, 44
425, 102.5, 1339.82, 7734
437, -102.5, 489.415, 423
437, -102.5, 394.376, 724
437, -102.364, 297.639, 1359
437, -102.5, 235.603, 1128
437, -102.5, 161.448, 8810
437, -91.0478, 541.477, 828
437, -90.7763, 349.938, 1048
437, -72.6964, 574.628, 171
437, -58.8674, 1387.43, 9908
437, -58.0131, 47.2064, 6330
437, -40.4112, 143.472, 797
437, -34.9546, 1178.14, 6330
437, -37.4172, 457.988, 1007
437, -33.9773, 228.764, 10095
437, -36.3995, 190.917, 190
437, -20.5469, 427.174, 7085
437, -18.6889, 835.109, 6330
437, -13.5277, 238.054, 2422
437, -3.6311, 105.455, 10783
437, -1.70583, 74.2039, 217
437, 18.922, 470.595, 199
437, 30.9046, 468.025, 1240
437, 36.033, 296.352, 748
437, 38.2052, 75.9963, 11353
437, 44.8603, 151.971, 1291
437, 54.1212, 435.327, 859
437, 62.0947, 376.755, 992
437, 74.1267, 638.14, 7398
437, 87.6508, 269.047, 2124
437, 99.8224, 271.724, 11354
437, 100.885, 1335.56, 7734
437, 101.096, 527.82, 44
449, -107.5, 504.428, 423
449, -107.5, 405.86, 724
449, -105.277, 308.035, 1359
449, -106.453, 163.07, 8810
449, -96.1909, 361.785, 1048
449, -92.4646, 554.279, 828
449, -75.7187, 595.195, 171
449, -56.5327, 48.3671, 6330
449, -49.0111, 1392.31, 9908
449, -42.1384, 146.212, 797
449, -36.1951, 470.812, 7085
449, -38.1339, 197.202, 190
449, -32.637, 1179.56, 6330
449, -30.7109, 236.811, 2422
449, -13.2088, 239.649, 2422
449, -20.4023, 436.137, 7085
449, -16.5963, 836.223, 6330
449, -9.28425, 103.601, 10783
449, -1.28221, 78.2107, 217
449, 15, 483.598, 1240
449, 30.232, 480.939, 1240
449, 55.7031, 475.292, 859
449, 91.3402, 292.063, 11354
449, 38.9394, 78.79, 11353
449, 54.8832, 444.259, 859
449, 74.6347, 652.759, 7398
449, 103.559, 539.829, 44
461, -112.5, 729.938, 10312
461, -112.5, 519.569, 423
461, -111.867, 418.1, 724
461, -106.744, 316.877, 1359
461, -106.895, 165.638, 8810
461, -102.578, 371.957, 1048
461, -93.7251, 570.844, 828
461, -78.8509, 614.571, 171
461, -54.4475, 49.7423, 6330
461, -39.2444, 1396.46, 9908
461, -44.9547, 150.43, 797
461, -35.4504, 483.104, 1007
461, -39.1404, 201.887, 190
461, -27.1447, 243.132, 2422
461, -12.0207, 241.595, 2422
461, -19.2487, 451.754, 7085
461, -15.9146, 102.659, 217
461, -13.3066, 838.035, 6330
461, -2.3196, 79.452, 217
461, 19.3629, 496.452, 1240
461, 41.4408, 468.682, 859
461, 54.9789, 454.314, 859
461, 30.6011, 312.504, 748
461, 48.3503, 158.151, 1291
461, 62.4423, 397.312, 992
461, 75.329, 670.451, 7398
461, 94.9573, 292.92, 2124
461, 105.623, 291.54, 11354
461, 90.6187, 1326.16, 7734
461, 106.579, 554.508, 10094
461, 112.5, 950.179, 7734
473, -112.318, 740.814, 10312
473, -112.307, 428.584, 724
473, -107.867, 382.599, 1048
473, -106.823, 325.831, 1359
473, -106.054, 167.192, 8810
473, -94.4566, 585.445, 828
473, -80.7395, 626.186, 171
473, -51.6393, 50.7567, 6330
473, -46.9396, 154.464, 797
473, -29.5422, 1180.39, 6330
473, -40.0763, 206.049, 190
473, -27.2908, 1401.68, 9908
473, -34.8274, 500.17, 1007
473, -22.5481, 247.904, 2422
473, -11.375, 242.147, 2422
473, -22.5771, 101.503, 217
473, -2.65854, 82.2748, 217
473, -18.4336, 467.488, 7085
473, -22.7229, 439.813, 6330
473, -10.2142, 838.699, 6330
473, 11.9621, 511.046, 1240
473, 28.2829, 319.28, 748
473, 39.9596, 82.5063, 11353
473, 50.3264, 162.675, 1291
473, 55.6514, 471.465, 859
473, 60.7211, 404.864, 992
473, 75.9571, 686.143, 7398
473, 83.4587, 1319.27, 7734
473, 115, 296.883, 11354
473, 107.158, 568.933, 44
473, 112.368, 947.709, 7734
473, 112.5, 580.589, 10094
485, -112.345, 759.008, 10312
485, -116.185, 438.801, 724
485, -113.883, 392.914, 1048
485, -107.662, 333.494, 1359
485, -103.651, 169.985, 8810
485, -95.3551, 599.303, 828
485, -83.1456, 641.171, 171
485, -49.6365, 158.933, 797
485, -49.3993, 52.0634, 6330
485, -41.7123, 213.498, 190
485, -34.2862, 506.201, 7085
485, -18.2119, 481.309, 6330
485, -28.9028, 1182.51, 6330
485, -26.6046, 100.456, 10783
485, -18.9026, 1405.76, 9908
485, -27.5, 481.954, 7085
485, -17.5369, 258.132, 2422
485, -17.4165, 440.502, 6330
485, -6.13271, 840.73, 6330
485, -2.93083, 82.451, 217
485, 19.4114, 523.697, 199
485, 26.1583, 519.776, 1240
485, 25.3703, 327.28, 748
485, 39.6925, 83.7473, 11353
485, 55.956, 479.765, 859
485, 55.0438, 169.038, 1291
485, 59.458, 418.899, 992
485, 75.1283, 1314, 7734
485, 76.462, 699.34, 7398
485, 109.432, 944.438, 7734
485, 110.344, 585.112, 10094
497, -111.367, 768.141, 10312
497, -117.5, 560.352, 423
497, -116.788, 447.328, 724
497, -116.964, 402.149, 1048
497, -107.447, 342.362, 1359
497, -101.229, 173.223, 8810
497, -96.2359, 614.956, 828
497, -85.8776, 658.781, 171
497, -51.3674, 162.494, 797
497, -45.9608, 53.1759, 6330
497, -42.0994, 214.856, 190
497, -35.2517, 98.7098, 10783
497, -33.646, 515.971, 7085
497, -17.7169, 494.021, 7085
497, -16.3583, 259.581, 2422
497, -19.7696, 1185.95, 6330
497, -14.0588, 442.854, 6330
497, -2.62654, 1411.87, 9908
497, -2.97097, 842.698, 6330
497, -3.50274, 85.7163, 217
497, 19.1791, 534.207, 1240
497, 40.5477, 85.9268, 11353
497, 56.1369, 492.579, 859
497, 58.5349, 426.37, 992
497, 56.0641, 170.332, 1291
497, 63.8095, 1307.67, 7734
497, 77.2369, 721.074, 7398
497, 103.924, 941.152, 7734
497, 111.26, 594.579, 44
509, -122.5, 1296.04, 5860
509, -121.568, 571.883, 423
509, -119.941, 459.737, 724
509, -121.93, 411.698, 1048
509, -108.896, 788.235, 10312
509, -107.724, 349.94, 1359
509, -99.5121, 176.163, 8810
509, -96.8588, 627.04, 828
509, -89.2061, 677.447, 171
509, -54.0712, 165.546, 797
509, -44.0034, 223.488, 190
509, -40.5607, 97.7382, 10783
509, -43.4102, 54.7733, 6330
509, -32.0765, 530.946, 1007
509, -17.3698, 509, 7085
509, -15.2138, 1186.86, 6330
509, -11.1067, 269.841, 10095
509, -10.0982, 444.696, 6330
509, -6.52316, 244.052, 2422
509, -4.4618, 88.6204, 217
509, 5.34347, 1415.52, 9908
509, 1.50938, 844.032, 6330
509, 24.4696, 547.609, 1240
509, 18.2141, 344.134, 748
509, 32.8153, 1304.38, 7734
509, 50.9276, 1301.19, 7734
509, 40.9694, 87.2959, 11353
509, 56.1122, 502.348, 859
509, 55.9804, 438.239, 992
509, 58.7793, 175.413, 1291
509, 62.5, 448.096, 992
509, 77.5864, 730.334, 7398
