# format: x, y, z, (trackId)+
413, -97.5, 366.454, 3787
413, -71.5221, 382.776, 8857
413, -69.6084, 217.31, 792
413, -61.8027, 89.5073, 239
413, -50.8897, 6.62144, 2264
413, -34.9545, 586.465, 805
413, -15.4596, 460.175, 109
413, -16.3457, 221.617, 719
413, -7.68379, 206.194, 719
413, -18.5697, 153.43, 114
413, -4.46401, 67.2493, 653
413, 13.0271, 565.321, 72
413, 46.6919, 426.182, 2901
413, 63.3767, 580.335, 14
413, 77.2178, 367.552, 3786
413, 97.5, 48.9321, 3759
425, -102.5, 373.3, 3787
425, -73.4202, 388.105, 8857
425, -67.9814, 223.138, 792
425, -64.4188, 93.6021, 239
425, -44.7154, 5.20616, 2264
425, -40.042, 607.456, 805
425, -18.7184, 157.623, 114
425, -16.0206, 469.928, 109
425, -16.8911, 225.511, 719
425, -7.16489, 210.108, 719
425, -3.22104, 69.2393, 653
425, 12.9843, 577.057, 72
425, 44.5863, 436.989, 2901
425, 64.7816, 596.179, 14
425, 78.4119, 374.507, 3786
425, 100.314, 48.0082, 3759
437, -102.5, 386.407, 3787
437, -79.3329, 401.55, 8857
437, -66.6608, 229.976, 792
437, -67.5756, 95.1094, 239
437, -44.6314, 624.317, 805
437, -32.4178, 3.64753, 2264
437, -20.3172, 235.213, 719
437, -7.68371, 216.741, 719
437, -20.7907, 162.649, 114
437, -17.2956, 486.557, 109
437, -2.30774, 71.6048, 653
437, 12.735, 595.008, 72
437, 40.7162, 449.179, 2901
437, 66.1769, 613.894, 14
437, 80.6148, 388.666, 3786
437, 98.9173, 48.7315, 3759
449, -106.362, 398.343, 3787
449, -83.8435, 411.885, 8857
449, -69.1328, 97.3189, 239
449, -65.9538, 236.401, 792
449, -47.7984, 636.493, 805
449, -19.1605, 2.50634, 2264
449, -29.046, 241.12, 719
449, -8.4178, 223.41, 719
449, -21.0664, 166.664, 114
449, -17.9192, 498.747, 109
449, -1.83346, 73.6362, 653
449, 12.5748, 615.188, 72
449, 37.5456, 462.048, 2901
449, 67.691, 629.033, 14
449, 82.129, 396.436, 3786
449, 97.3868, 49.6889, 3759
461, -106.628, 402.115, 3787
461, -86.3846, 421.6, 8857
461, -72.2584, 100.247, 239
461, -64.5634, 243.604, 792
461, -54.4919, 658.387, 805
461, -21.265, 249.556, 719
461, -22.2956, 171.421, 114
461, -19.3479, 511.818, 109
461, -8.97944, 228.229, 719
461, -15.7111, 3.12586, 2264
461, -0.633516, 74.876, 653
461, 12.3222, 622.957, 72
461, 35.0169, 471.527, 2901
461, 69.0828, 646.22, 14
461, 84.006, 406.668, 3786
461, 94.9334, 50.4806, 3759
473, -106.076, 417.803, 3787
473, -89.7433, 428.856, 8857
473, -75.846, 103.849, 239
473, -60.6122, 679.486, 805
473, -62.8662, 250.397, 792
473, -23.0959, 256.933, 665
473, -23.2183, 175.56, 114
473, -19.6315, 526.6, 109
473, -9.67678, 234.83, 719
473, 0.233736, 76.9596, 653
473, 12.0756, 643.425, 72
473, 31.5494, 481.22, 2901
473, 70.4358, 665.374, 14
473, 86.4616, 420.474, 3786
473, 92.8506, 49.2011, 3759
485, -105.628, 428.478, 3787
485, -97.3589, 440.032, 8857
485, -78.4126, 106.338, 239
