# format: x, y, z, (trackId)+
413, -88.5352, 36.5566, 467
413, -77.796, 572.723, 770
413, -84.5629, 83.25, 1809
413, -31.3736, 401.68, 43
413, -26.2181, 763.476, 2390
413, -14.0374, 535.581, 8294
413, 23.2591, 326.268, 3584
413, 70.0332, 837.38, 6922
413, 96.5303, 218, 7036
425, -91.9913, 598.684, 770
425, -93.6754, 37.8955, 467
425, -83.8734, 87.1622, 1809
425, -32.3875, 409.478, 43
425, -22.381, 759.137, 2390
425, -15.2072, 533.347, 8294
425, 24.1587, 333.344, 3584
425, 69.2371, 846.424, 6922
425, 101.5, 225.607, 7036
437, -103.148, 612.369, 770
437, -98.9439, 39.1897, 467
437, -84.3137, 90.9921, 1809
437, -33.5882, 422.871, 43
437, -17.7592, 529.44, 8294
437, -17.8832, 752.873, 2390
437, 26.1514, 343.284, 3584
437, 68.3507, 854.055, 6922
437, 102.5, 229.047, 7036
449, -107.261, 626.462, 770
449, -103.262, 39.7279, 467
449, -83.6924, 95.6982, 1809
449, -34.8953, 434.333, 43
449, -20.186, 526.243, 8294
449, -13.5199, 748.794, 2390
449, 27.5155, 352.935, 3584
449, 66.0957, 863.641, 6922
449, 107.5, 238.622, 7036
461, -112.234, 203.195, 4190
461, -111.905, 42.1057, 467
461, -84.1265, 98.187, 1809
461, -35.9515, 448.651, 43
461, -21.8658, 523.962, 8294
461, -8.24145, 743.958, 2390
461, 29.6447, 361.791, 3584
461, 65.7788, 867.425, 6922
473, -108.714, 207.826, 4190
473, -112.5, 41.626, 467
473, -83.1213, 102.578, 1809
473, -36.8973, 460.884, 43
473, -24.9293, 519.788, 8294
473, -3.10908, 738.809, 2390
473, 31.0575, 369.609, 3584
473, 64.3933, 877.627, 6922
485, -117.13, 42.833, 467
485, -102.529, 215.107, 4190
485, -82.9057, 106.884, 1809
485, -38.6174, 469.284, 43
485, -27.2807, 516.541, 8294
485, 2.52458, 734.25, 2390
485, 32.8082, 378.747, 3584
485, 62.8718, 885.453, 6922
497, -117.5, 45.8615, 467
497, -96.0324, 221.608, 4190
497, -82.2076, 110.482, 1809
497, -40.1769, 483.252, 43
497, -29.9047, 513.973, 8294
497, 9.88532, 728.485, 2390
497, 35.0168, 388.054, 3584
497, 61.2242, 892.493, 6922
509, -122.5, 44.6807, 467
509, -89.9643, 228.102, 4190
509, -80.9799, 115.016, 1809
509, -41.2821, 492.121, 43
509, -32.8203, 510.092, 8294
509, 14.7713, 723.081, 2390
509, 37.7201, 394.471, 3584
509, 59.712, 901.073, 6922
521, -80.7798, 236.258, 4190
521, -79.6008, 119.05, 1809
521, -35.9134, 507.001, 8294
521, 24.2458, 716.993, 2390
521, 40.4834, 405.718, 3584
521, 57.9971, 907.592, 6922
533, -73.5626, 242.897, 4190
533, -79.1846, 122.748, 1809
533, -39.5854, 506.475, 8294
533, 30.6632, 712.614, 2390
533, 43.6964, 414.165, 3584
533, 55.8237, 915.986, 6922
545, -78.1581, 126.043, 1809
545, -64.5956, 250.107, 4190
545, -44.822, 526.16, 43
545, -41.5098, 501.119, 8294
545, 39.4028, 706.361, 2390
545, 46.0065, 424.345, 3584
545, 53.9222, 924.21, 6922
557, -76.5616, 131.597, 1809
557, -52.4126, 260.112, 4190
557, -45.8641, 538.959, 43
557, -44.7555, 497.147, 8294
557, 47.6472, 701.882, 2390
557, 49.013, 433.334, 3584
557, 51.7318, 931.134, 6922
569, -74.9408, 133.664, 1809
569, -47.2034, 494.626, 8294
569, -46.7854, 264.602, 4190
569, -47.6805, 555.287, 43
569, 49.6252, 939.378, 6922
569, 57.4594, 695.291, 2390
569, 51.6082, 442.26, 3584
581, -73.3206, 136.77, 1809
581, -50.9022, 491.148, 8294
581, -48.7386, 560.393, 43
581, -33.0621, 274.161, 4190
581, 46.8287, 947.762, 6922
581, 55.1713, 450.426, 3584
581, 66.5742, 690.756, 2390
593, -71.1482, 142.53, 1809
593, -54.6396, 487.495, 8294
593, -50.6021, 578.96, 43
593, -24.107, 281.105, 4190
593, 44.8176, 955.211, 6922
593, 59.1384, 461.391, 3584
593, 76.6191, 684.436, 2390
605, -68.8773, 145.662, 1809
605, -57.511, 484.951, 8294
605, -51.0832, 583.162, 43
605, -9.83706, 291.04, 4190
605, 41.9054, 963.876, 6922
605, 62.1481, 468.195, 3584
605, 89.7236, 677.04, 2390
617, -67.5823, 149.947, 1809
617, -61.5336, 481.18, 8294
617, -52.8461, 600.457, 43
617, 2.90872, 298.661, 4190
617, 39.6996, 970.973, 6922
617, 68.5676, 484.154, 3584
617, 100.227, 671.225, 2390
629, -65.3836, 478.346, 8294
629, -65.5264, 155.169, 1809
629, -54.0091, 609.702, 43
629, 22.9214, 310.258, 4190
629, 36.5811, 978.908, 6922
629, 69.8377, 485.903, 3584
629, 113.389, 664.772, 2390
641, -68.243, 475.277, 8294
641, -63.8632, 156.467, 1809
641, -55.8144, 623.358, 43
641, 37.3288, 319.805, 4190
641, 33.4803, 987.796, 6922
