# format: x, y, z, (trackId)+
413, -18.9779, 1582.33, 416
413, 32.705, 678.361, 6437
413, 64.9585, 1393.73, 6288
413, 95.1258, 1063.3, 5467
425, -22.7624, 1569.77, 416
425, 32.8766, 679.243, 6437
425, 66.812, 1400.72, 6288
425, 98.6612, 1079.3, 5467
437, -27.0695, 1556.92, 416
437, 32.9974, 680.135, 6437
437, 72.6857, 1427.17, 6288
437, 101.149, 1094.15, 5467
449, -34.7251, 1536.45, 416
449, 33.1428, 680.476, 6437
449, 77.5138, 1448.23, 6288
449, 105.053, 1110.51, 5467
461, -40.6646, 1523.26, 416
461, 32.8997, 681.226, 6437
461, 80.9112, 1460.21, 6288
461, 107.545, 1121.63, 5467
473, -46.0982, 1510.81, 416
473, 32.6549, 681.928, 6437
473, 85.7182, 1479.85, 6288
473, 110.92, 1138.54, 5467
485, -55.4798, 1493.42, 416
485, 32.198, 682.236, 6437
485, 90.6541, 1500.61, 6288
485, 112.575, 1147.57, 5467
497, -63.282, 1479.44, 416
497, 31.7012, 683.532, 6437
497, 95.7845, 1521.4, 6288
497, 116.702, 1168.76, 5467
509, -74.0355, 1460.37, 416
509, 31.2008, 683.899, 6437
509, 101.409, 1541.15, 6288
509, 119.729, 1181.34, 5467
521, -84.5013, 1444.31, 416
521, 30.3676, 684.78, 6437
521, 107.103, 1563.9, 6288
521, 121.972, 1193.11, 5467
533, -99.4547, 1422.55, 416
533, 30.0174, 685.346, 6437
533, 111.217, 1578.22, 6288
533, 125.203, 1209.53, 5467
545, -113.425, 1403.22, 416
545, 29.5026, 686.212, 6437
545, 117.167, 1599.15, 6288
545, 128.08, 1223.69, 5467
557, -135.135, 1376.15, 416
557, -128.578, 1384.3, 416
557, -137.5, 343.381, 396
557, 28.4397, 686.914, 6437
557, 123.013, 1619.69, 6288
557, 131.085, 1239.6, 5467
569, -137.5, 1369.97, 416
569, -137.5, 349.681, 396
569, 27.3353, 687.518, 6437
569, 127.214, 1635.47, 6288
569, 133.41, 1252.18, 5467
581, -137.613, 356.759, 396
581, 26.0937, 687.898, 6437
581, 136.099, 1268.35, 5467
593, -133.64, 363.428, 396
593, 25.058, 688.723, 6437
593, 139.336, 1282.3, 5467
605, -127.355, 373.365, 396
605, 24.049, 689.487, 6437
605, 141.255, 1295.41, 5467
617, -121.381, 382.301, 396
617, 22.6198, 690.04, 6437
617, 144.5, 1310.75, 5467
629, -113.993, 391.268, 396
629, 21.0408, 690.97, 6437
629, 147.263, 1325.59, 5467
641, -106.801, 400.829, 396
641, 19.607, 691.34, 6437
641, 149.682, 1337.72, 5467
653, -101.981, 406.88, 396
653, 18.079, 691.706, 6437
653, 152.25, 1353.9, 5467
665, -92.2806, 417.464, 396
665, 16.2833, 692.549, 6437
665, 154.965, 1368.33, 5467
677, -83.9944, 426.743, 396
677, 14.3529, 692.932, 6437
677, 157.071, 1382.72, 5467
689, -72.4847, 437.898, 396
