413, -87.2697, 1045.51, 2742, 8.0274
413, -80.472, 719.733, 614, 4.13247
413, -81.3853, 328.413, 3422, 9.91396
413, -76.7627, 591.124, 692, 13.3599
413, -75.1412, 184.002, 497, 3.65518
413, -67.7278, 1190.81, 6870, 6.5585
413, -63.935, 1080.99, 7665, 3.77306
413, -54.964, 1026.18, 276, 22.1749
413, -43.0567, 824.638, 7665, 16.349
413, -47.1502, 376.126, 42, 4.64002
413, -49.9528, 245.983, 587, 3.31164
413, -33.7727, 578.98, 662, 5.06095
413, -15.1999, 302.97, 4778, 9.21948
413, -4.16052, 308.358, 571, 3.56974
413, -19.5775, 73.3427, 711, 4.21824
413, -11.6213, 710.316, 1109, 7.40859
413, -11.2351, 561.782, 1109, 3.61175
413, -10.6154, 1572.13, 1109, 7.4421
413, -6.90112, 1365.12, 1109, 11.6854
413, -5.73199, 456.889, 724, 9.40792
413, -0.928965, 586.112, 577, 15.7137
413, -4.18234, 380.967, 1109, 4.954
413, -3.89241, 198.342, 1109, 5.40278
413, 2.91954, 1.676, 1109, 20.3189
413, 5.1757, 1122.82, 1109, 3.24893
413, 9.23454, 938.927, 1151, 9.35142
413, 6.39472, 877.415, 122, 3.20117
413, 2.5, 641.454, 7665, 3.29834
413, 23.2014, 659.45, 7665, 21.4955
413, 36.1328, 667.043, 7665, 8.98097
413, 22.1286, 847.357, 122, 7.94631
413, 30.6154, 1556.26, 877, 4.33269
413, 35.5012, 309.377, 616, 4.58981
413, 46.6667, 765.528, 785, 4.93263
413, 42.5, 727.244, 7665, 3.18803
413, 42.5, 713.113, 7665, 3.27479
413, 45.3061, 689.903, 7665, 3.11956
413, 47.5, 707.454, 7665, 3.53855
413, 66.2912, 1477.99, 1109, 24.2013
413, 73.5356, 1251.31, 1109, 13.7863
413, 74.9992, 1008.1, 1109, 10.7613
413, 90.7869, 791.688, 1109, 6.11441
413, 95.0976, 650.689, 1109, 3.32799
413, 97.5, 910.954, 7665, 3.5411
413, 97.5, 489.881, 1109, 17.0319
413, 97.5, 305.954, 1109, 3.90396
413, 97.5, 120.501, 658, 4.63658
425, -102.5, 1561.57, 666, 3.0857
425, -102.5, 1181.63, 8488, 11.2085
425, -82.631, 1077.43, 2742, 3.23566
425, -84.6515, 736.339, 614, 3.66349
425, -83.5801, 330.673, 3422, 6.81174
425, -79.9425, 601.414, 692, 3.31042
425, -76.906, 184.049, 497, 9.82996
425, -69.7593, 1197.61, 6870, 11.9224
425, -58.1539, 1084.55, 276, 4.375
425, -57.4165, 1051.91, 276, 5.11098
425, -48.7958, 379.467, 42, 11.8701
425, -49.8317, 244.724, 587, 8.43433
425, -40.2179, 827.498, 7665, 6.01055
425, -37.0511, 588.898, 662, 11.9785
425, -21.1824, 68.1272, 711, 3.04516
425, -6.77881, 310.338, 571, 3.46696
425, -14.7617, 713.623, 1109, 5.98472
425, -13.6342, 565.446, 1109, 5.28987
425, -10.0857, 1579.78, 1109, 15.5765
425, -6.46109, 1376.64, 1109, 6.22197
425, -5.38188, 386.188, 1109, 5.37709
425, -6.7768, 202.796, 1109, 8.01344
425, -5.42397, 461.043, 724, 4.38403
425, 2.9276, 598.659, 577, 6.2991
425, 2.49511, 6.28793, 1109, 10.607
425, 4.98959, 1140.37, 1109, 6.53824
425, 5.64464, 887.848, 1109, 5.11343
425, 11.0226, 961.294, 1151, 3.1219
425, 22.445, 1545.05, 877, 3.57945
425, 21.8569, 865.29, 122, 4.94108
425, 35.3506, 312.876, 616, 6.19415
425, 49.7332, 788.7, 785, 6.29182
425, 65.984, 1465.93, 1109, 19.1435
425, 73.1292, 1238.85, 1109, 7.57955
425, 75.1072, 1000.17, 1109, 3.28616
425, 94.3877, 785.739, 1109, 3.73049
425, 99.507, 907.608, 7665, 15.407
425, 97.0921, 646.137, 1109, 5.36441
