413, -96.3542, 1585.48, 4661, 11.2395
413, -46.8224, 476.403, 584, 3.25619
413, -26.3463, 463.188, 584, 3.49912
413, -4.04805, 448.537, 584, 12.9821
413, 14.6318, 437, 584, 9.3314
413, 56.0346, 409.608, 584, 4.33067
413, 39.2002, 984.864, 5862, 4.20917
413, 47.8897, 35.7328, 4355, 5.51642
413, 58.9996, 49.0551, 4355, 8.28478
413, 82.9666, 76.4643, 4355, 3.24957
413, 95.5907, 98.7145, 4355, 13.6473
413, 93.5448, 1361.86, 5810, 32.4525
425, -102.049, 1601.41, 4661, 12.1425
425, -1.29888, 447.991, 584, 6.47552
425, 15.84, 434.577, 584, 7.62026
425, 27.9837, 424.656, 584, 4.29266
425, 38.3376, 972.463, 5862, 11.7827
425, 97.0184, 1357.49, 5810, 6.62482
437, -102.5, 1613.97, 4661, 5.32608
437, 37.1825, 960.001, 5862, 10.4119
437, 100.066, 1353.74, 5810, 22.8127
449, -107.5, 1626.64, 4661, 4.03599
449, 36.0903, 948.346, 5862, 6.6924
449, 103.502, 1349.59, 5810, 6.64306
461, 35.0882, 937.173, 5862, 14.0243
461, 106.939, 1345.29, 5810, 19.5064
473, 34.5886, 926.632, 5862, 7.25904
473, 109.846, 1341.32, 5810, 33.4845
485, 32.386, 912.799, 5862, 3.39339
485, 113.269, 1337.38, 5810, 7.81675
497, -116.727, 1388.34, 5983, 5.1716
497, 30.6598, 902.412, 5862, 5.06557
497, 116.147, 1333.12, 5810, 21.4263
509, -90.709, 1389.89, 5983, 4.58099
509, 29.499, 889.393, 5862, 5.65885
509, 118.795, 1329.35, 5810, 3.3522
521, -74.6757, 1391.39, 5983, 7.18848
521, 27.2661, 877.997, 5862, 5.82721
521, 122.917, 1323.76, 5810, 45.3145
533, -41.1189, 1394.31, 5983, 3.3138
533, -27.116, 1395.2, 5983, 4.01738
533, 25.054, 865.326, 5862, 6.29405
533, 130, 1406.57, 5983, 16.0437
533, 124.563, 1322.65, 5810, 19.8733
545, -17.5298, 1395.77, 5983, 4.77835
545, 6.58545, 1398.15, 5983, 3.54679
545, 44.0706, 1400.6, 5983, 3.23227
545, 64.7192, 1401.54, 5983, 13.4558
545, 77.5528, 1403.29, 5983, 7.11199
545, 97.0788, 1405.15, 5983, 8.85202
545, 106.554, 1405.89, 5983, 6.30097
545, 22.8693, 855.323, 5862, 13.3254
545, 125.206, 11.1567, 2581, 5.9916
545, 127.965, 1316.96, 5810, 4.59142
557, 20.0902, 842.913, 5862, 7.47342
557, 126.218, 22.3176, 2581, 10.205
557, 130.56, 1312.77, 5810, 3.00759
569, 16.6894, 828.78, 5862, 22.2894
569, 128.045, 43.0242, 2581, 8.33996
569, 133.562, 1308.97, 5810, 16.3785
581, 14.5695, 819.678, 5862, 6.53187
581, 129.647, 60.2892, 2581, 7.53851
581, 136.143, 1304.72, 5810, 20.3552
593, 10.6786, 805.752, 5862, 8.37707
593, 131.316, 84.3249, 2581, 7.35359
593, 138.909, 1301.22, 5810, 4.08717
605, 6.88896, 792.686, 5862, 11.4505
605, 133.079, 105.584, 2581, 5.90742
605, 141.627, 1296.55, 5810, 9.04957
617, 3.53592, 781.039, 5862, 7.01765
617, 134.247, 121.798, 2581, 4.20147
617, 144.754, 1291.49, 5810, 4.31773
629, -0.111198, 768.814, 5862, 3.06652
629, 135.835, 142.365, 2581, 4.35714
629, 146.02, 1289.7, 5810, 19.5281
641, -4.21416, 756.496, 5862, 10.186
641, 137.574, 166.179, 2581, 14.2079
641, 149.177, 1285.19, 5810, 3.05328
653, -8.38067, 744.177, 5862, 6.79371
653, 138.685, 183.502, 2581, 4.02172
653, 151.62, 1280.75, 5810, 5.42074
665, -12.8018, 731.474, 5862, 3.42699
665, 140.061, 204.365, 2581, 6.03023
665, 154.592, 1276.28, 5810, 5.00582
677, -17.7031, 718.068, 5862, 4.73017
677, -2.64059, 675.319, 432, 13.0924
677, -6.89257, 534.669, 432, 3.19895
677, -5.64949, 387.164, 432, 3.36339
677, -2.5, 813.947, 432, 5.59994
677, 141.634, 227.435, 6530, 7.42625
677, 161.962, 217.382, 6530, 9.41086
677, 155.559, 1273.41, 5810, 28.0501
689, -24.4483, 702.275, 5862, 6.64246
689, -12.5, 679.654, 432, 3.09837
689, 8.86742, 666.979, 432, 11.1989
689, 16.3251, 660.741, 432, 8.05948
689, -26.2594, 832.696, 432, 10.6523
689, -13.0327, 822.897, 432, 6.47718
689, 1.00578, 811.25, 432, 8.40852
689, 11.9946, 802.362, 432, 9.88057
689, -20.2172, 545.827, 432, 5.72454
689, -4.86252, 532.764, 432, 9.27072
689, 15.0854, 518.941, 432, 4.18948
689, -22.4753, 399.708, 432, 9.21576
689, -5.27119, 386.968, 432, 3.33207
689, -11.5611, 964.607, 432, 15.923
689, -0.169849, 955.324, 432, 5.59063
689, -0.869427, 1462.47, 432, 7.69554
689, -10.799, 1339.49, 432, 12.3067
689, -1.37936, 1333.66, 432, 3.01102
689, 5.41994, 1329.37, 432, 4.09991
689, -10.63, 1092.27, 432, 10.0881
689, -0.898323, 1086.54, 432, 12.9164
689, 7.65947, 1080.22, 432, 10.7099
689, -1.79565, 1602.96, 432, 6.1524
689, -2.8059, 1214.39, 432, 3.13799
689, 142.153, 239.098, 2581, 208.218
689, 157.18, 217.929, 6530, 3.62825
689, 158.636, 1268.72, 5810, 27.4966
689, 152.5, 250.349, 2581, 3.35463
701, -170, 229.877, 6530, 3.37079
701, -31.9214, 840.061, 432, 4.44373
701, -29.4489, 698.043, 5862, 5.89152
701, -31.1068, 557.473, 432, 8.19601
701, -31.2788, 414.646, 432, 9.99257
701, -18.6574, 1473.11, 432, 6.53678
701, 10.1521, 1455.09, 432, 21.1861
701, -21.0315, 1347.47, 432, 4.77609
701, 20, 1320.25, 432, 8.64324
701, -23.3865, 973.584, 432, 6.80312
701, 16.0475, 942.804, 432, 5.3695
701, -18.4964, 1620.19, 432, 4.44068
701, 7.95866, 1593.52, 432, 23.8599
701, -17.7061, 1222.89, 432, 20.3352
701, 7.45165, 1207.13, 432, 9.39356
701, -18.3304, 1098.38, 432, 10.132
701, 9.94322, 1078.52, 432, 3.16723
701, 20.4276, 792.346, 432, 5.0598
701, 25.1093, 651.634, 432, 5.97293
701, 23.4844, 508.524, 432, 6.00154
701, 137.427, 219.267, 6530, 12.1437
701, 152.536, 218.378, 6530, 6.94419
701, 143.454, 261.248, 2581, 3.12349
701, 160.993, 1264.42, 5810, 18.6344
713, -155.521, 229.559, 6530, 5.24757
713, -153.891, 229.071, 6530, 3.38961
713, -35.566, 848.633, 432, 8.42856
713, -32.3179, 679.851, 5862, 8.12666
713, -35.7569, 569.037, 432, 5.47141
713, -33.5472, 1488.64, 432, 15.7079
713, -30.5056, 1110.7, 432, 3.93018
713, -32.5797, 986.345, 432, 13.878
713, -34.4474, 709.192, 432, 91.8427
713, -34.0381, 422.469, 432, 8.70435
713, -29.8334, 1357.24, 432, 3.34819
713, -29.8297, 1236.29, 432, 3.47039
713, -26.2307, 1633.19, 432, 6.73454
713, 19.8562, 1576.6, 432, 21.8527
713, 24.748, 1439.84, 432, 20.5865
713, 25.8414, 1313.03, 432, 7.61707
713, 24.2258, 1192.74, 432, 12.4795
713, 23.5839, 932.325, 432, 4.99623
713, 23.7, 783.99, 432, 16.0796
713, 25.7247, 1064.44, 432, 7.79399
713, 22.5, 644.841, 432, 12.6547
713, 22.5, 634.197, 432, 6.77288
713, 26.0528, 498.89, 432, 5.07854
713, 28.4428, 643.042, 432, 6.21018
713, 106.313, 220.676, 6530, 8.94174
713, 144.57, 284.511, 2581, 4.85057
713, 163.628, 1260.12, 5810, 20.0047
725, -132.466, 228.374, 6530, 3.90456
725, -120.975, 227.353, 6530, 3.08743
725, -37.6119, 667.79, 5862, 3.46631
725, -35.0127, 1493.78, 432, 5.1941
725, -32.4715, 1244.69, 432, 4.70862
725, -33.2924, 1118.52, 432, 6.99634
725, -34.5323, 994.299, 432, 19.5265
725, -35.3522, 856.688, 432, 6.15002
725, -31.9796, 721.197, 432, 5.17184
725, -33.6681, 578.798, 432, 8.82
725, -31.1895, 435.66, 432, 6.48349
725, -32.0498, 1368.97, 432, 3.17538
725, 22.536, 1566.46, 432, 5.52755
725, 21.888, 772.128, 432, 4.37349
725, 25.2561, 634.557, 432, 5.61512
725, 25.4776, 489.995, 432, 3.13074
725, 26.4215, 1432.62, 432, 22.3626
725, 28.6702, 1304.77, 432, 9.83819
725, 27.4256, 1186.17, 432, 5.3481
725, 24.7145, 923.503, 432, 4.63086
725, 28.3906, 1059.88, 432, 6.68413
725, 63.1573, 222.478, 6530, 3.95429
725, 80.5246, 221.577, 6530, 7.28432
725, 91.8279, 220.746, 6530, 5.63053
725, 145.371, 304.102, 2581, 4.50786
725, 165.027, 1257.44, 5810, 4.43293
740, -127.5, 238.277, 6530, 6.09907
740, -97.4547, 227.829, 6530, 6.34576
740, -82.0483, 227.196, 6530, 9.06649
740, -68.7957, 226.608, 6530, 5.02778
740, -47.0443, 225.901, 6530, 14.4039
740, -34.7894, 225.323, 6530, 6.7486
740, -18.6679, 224.846, 6530, 10.0686
740, -1.0813, 224.764, 6530, 20.2077
740, 18.0827, 223.624, 6530, 4.69903
740, 48.9994, 223.128, 6530, 3.17896
740, -44.9933, 649.714, 5862, 3.74984
740, -28.3741, 1509.06, 432, 5.9751
740, -28.1726, 1131.13, 432, 8.54505
740, -28.6958, 1007.03, 432, 6.51581
740, -29.9459, 870.299, 432, 6.12928
740, -23.9254, 1382.06, 432, 13.5308
740, -30.858, 1254.33, 432, 4.90518
740, -24.3658, 730.996, 432, 9.95859
740, 4.20504, 752.34, 432, 7.06191
740, -26.7754, 588.019, 432, 19.7761
740, -18.3519, 596.274, 432, 11.9786
740, 3.04295, 612.139, 432, 6.73131
740, 15.7639, 622.281, 432, 7.85428
740, -10.1658, 455.82, 432, 7.67495
740, 12.8728, 474.266, 432, 9.01834
740, 17.4218, 907.589, 432, 6.34245
740, 16.0223, 1549.26, 432, 17.1644
740, 21.4423, 1417.14, 432, 14.4626
740, 23.5763, 1293.44, 432, 3.22113
740, 24.6223, 1173.48, 432, 3.371
740, 23.7423, 1047.01, 432, 6.89443
740, 145.4, 319.3, 2581, 7.59439
740, 148.694, 335.096, 2581, 4.62202
740, 168.343, 1251.34, 5810, 8.06428
758, -53.6134, 630.699, 5862, 8.45605
758, -20.9326, 1516.89, 432, 4.154
758, 1.74891, 1534.17, 432, 3.9415
758, -13.7564, 1143.21, 432, 5.97645
758, 2.57938, 1155.51, 432, 6.94256
758, 16.6573, 1166.28, 432, 3.28202
758, -19.58, 1015.09, 432, 12.4147
758, -5.99106, 1025.29, 432, 10.4596
758, 4.47624, 1031.96, 432, 15.6697
758, -15.481, 1265.35, 432, 5.12053
758, -5.7296, 1272.65, 432, 6.04329
758, 1.32526, 1277.59, 432, 14.7304
758, 11.2462, 1284.52, 432, 3.70133
758, -16.9695, 880.239, 432, 11.2211
758, 1.09961, 894.627, 432, 6.42644
758, 3.13835, 1403.54, 432, 6.17117
758, -10.2752, 602.954, 432, 3.21205
758, 0.0639343, 609.983, 432, 7.53901
758, 148.334, 361.374, 2581, 3.34117
758, 142.5, 351.454, 2581, 3.49598
758, 170.821, 1246.38, 5810, 17.5071
776, -62.7979, 610.982, 5862, 16.4377
776, 148.52, 388.893, 2581, 7.44264
776, 174.328, 1239.9, 5810, 3.80197
794, -72.85, 589.856, 5862, 3.4305
794, 149.569, 421.469, 2581, 5.09644
794, 176.859, 1234.3, 5810, 3.98635
812, -84.0257, 567.753, 5862, 21.4
812, 149.909, 447.272, 2581, 4.09174
812, 180.296, 1227.71, 5810, 8.93362
830, -206.033, 903.473, 5020, 5.27362
830, -93.2696, 549.42, 5862, 4.00042
830, 150.208, 475.089, 2581, 4.90269
830, 182.578, 1223.43, 5810, 14.4642
848, -194.957, 894.787, 5020, 3.51445
848, -105.665, 526.319, 5862, 16.8752
848, 150.529, 511.937, 2581, 48.7069
848, 157.5, 499.529, 2581, 4.43992
848, 185.525, 1216.82, 5810, 9.00732
866, -180.819, 883.793, 5020, 3.48752
866, -117.618, 505.229, 5862, 5.66682
866, 155, 534.159, 2581, 6.08846
866, 188.208, 1210.62, 5810, 22.989
884, -165.034, 871.957, 5020, 3.10662
884, -131.659, 480.945, 5862, 3.84216
884, 150.48, 565.33, 2581, 4.98075
884, 190.169, 1205.74, 5810, 3.72936
902, -151.035, 863.475, 5020, 10.1363
902, -140.278, 855.957, 5020, 6.33528
902, -142.894, 461.446, 5862, 4.27763
902, 150.383, 599.03, 2581, 7.89951
902, 193.152, 1199.23, 5810, 17.5205
920, -156.917, 438.302, 5862, 5.05841
920, -132.992, 849.792, 5020, 7.05929
920, -123.43, 842.222, 5020, 3.02237
920, 150.121, 627.711, 2581, 4.29529
920, 195.481, 1193.13, 5810, 10.132
938, -172.436, 413.584, 5862, 8.28393
938, -106.06, 832.784, 5020, 7.43894
938, -94.0377, 825.095, 5020, 6.21544
938, 149.484, 660.218, 2581, 5.05711
938, 157.5, 647.849, 2581, 3.32808
938, 198.023, 1186.93, 5810, 4.65711
956, -188.61, 389.123, 5862, 5.59758
956, -89.4249, 821.699, 5020, 6.19446
956, -75.458, 814.187, 5020, 4.30184
956, 149.192, 685.75, 2581, 4.15709
956, 199.991, 1180.55, 5810, 4.34041
974, -247.5, 526.837, 6530, 3.76297
974, -205.62, 364.088, 5862, 3.12317
974, -43.5663, 800.279, 5020, 4.27994
974, 147.882, 716.393, 2581, 5.91663
974, 201.668, 1175.91, 5810, 16.1113
974, 248.857, 438.596, 6530, 20.8257
992, -242.396, 520.641, 6530, 6.27164
992, -223.499, 517.371, 6530, 7.29528
992, -224.279, 336.466, 5862, 12.1284
992, -13.7586, 779.538, 5020, 5.20075
992, 146.65, 746.438, 2581, 6.07
992, 204.049, 1169.46, 5810, 7.17511
992, 224.547, 442.187, 6530, 4.1926
1010, -241.688, 311.158, 5862, 3.44291
1010, -216.37, 515.519, 6530, 3.37983
1010, -202.238, 512.81, 6530, 9.0803
1010, -184.607, 510.498, 6530, 5.41557
1010, -11.4048, 777.623, 5020, 11.9403
1010, 9.83412, 765.995, 5020, 10.8957
1010, 34.7786, 753.117, 5020, 5.63614
1010, 145.489, 775.694, 2581, 7.6197
1010, 187.252, 449.674, 6530, 4.8881
1010, 200.508, 446.185, 6530, 5.31259
1010, 206.034, 1162.39, 5810, 15.3686
1028, -261.256, 506.197, 2885, 4.65974
1028, -259.124, 289.016, 5862, 8.4318
1028, -262.5, 182.217, 2885, 3.74794
1028, -180.204, 509.882, 6530, 21.923
1028, -157.93, 506.459, 6530, 9.95591
1028, -136.152, 502.682, 6530, 7.72647
1028, -125, 499.448, 6530, 3.01618
1028, -92.5, 482.62, 6530, 4.45497
1028, 36.0976, 752.064, 5020, 15.5979
1028, 52.9076, 742.053, 5020, 5.67323
1028, 77.6245, 731.237, 5020, 14.9204
1028, 91.7846, 723.954, 5020, 4.92107
1028, 86.3119, 465.887, 6530, 11.6762
1028, 102.744, 463.798, 6530, 17.0663
1028, 115.67, 461.055, 6530, 11.5529
1028, 125.08, 459.854, 6530, 12.1969
1028, 150.336, 455.292, 6530, 6.73173
1028, 144.34, 803.026, 2581, 3.41141
1028, 207.218, 1158.49, 5810, 10.1106
1046, -267.5, 1169.69, 2885, 8.34443
1046, -265.045, 838.235, 2885, 16.3087
1046, -248.812, 855.042, 2885, 9.6219
1046, -252.809, 515.46, 2885, 4.25627
1046, -267.278, 270.31, 5862, 3.3208
1046, -251.426, 194.759, 2885, 5.31335
1046, -96.5931, 495.84, 6530, 16.6702
1046, -45.5168, 488.719, 6530, 19.9862
1046, -29.7117, 484.864, 6530, 13.0139
1046, -5.12745, 480.662, 6530, 23.6279
1046, 12.687, 478.176, 6530, 10.2698
1046, 32.2172, 475.038, 6530, 9.04904
1046, 58.047, 471.211, 6530, 4.54274
1046, 77.6331, 467.054, 6530, 9.28096
1046, 101.012, 462.677, 6530, 3.31659
1046, 95.2896, 721.753, 5020, 8.78614
1046, 121.161, 708.861, 5020, 3.14094
1046, 136.47, 699.903, 5020, 9.61976
1046, 155.814, 692.356, 5020, 18.2517
1046, 174.672, 681.947, 5020, 3.89494
1046, 191.567, 672.509, 5020, 6.86521
1046, 211.92, 662.877, 5020, 6.78641
1046, 239.801, 650.748, 5020, 6.80094
1046, 247.139, 645.596, 5020, 5.63734
1046, 267.5, 638.971, 5020, 12.5845
1046, 142.579, 834.095, 2581, 3.57384
1046, 209.767, 1152.73, 5810, 8.01787
1064, -236.064, 871.234, 2885, 3.95386
1064, -236.244, 212.628, 2885, 5.0505
1064, -229.788, 544.744, 2885, 3.30167
1064, 140.695, 866.898, 2581, 3.1724
1064, 175.694, 681.336, 5020, 6.41832
1064, 191.611, 674.67, 5020, 3.16412
1064, 210.737, 664.057, 5020, 6.47951
1064, 240.704, 652.112, 5020, 3.63617
1064, 245.948, 645.478, 5020, 9.58517
1064, 274.086, 637.146, 5020, 5.1363
