437, 102.5, 66.5363, 187
449, -94.9757, 3.93119, 1139
449, -72.973, 441.669, 36
449, -67.3038, 82.9902, 48
449, -66.0773, 554.11, 18
449, -58.5425, 610.051, 1165
449, -42.5622, 568.196, 625
449, -40.1065, 58.8261, 360
449, -10.6197, 97.7368, 1038
449, 9.27433, 288.014, 523
449, 10.058, 210.124, 1122
449, 12.0613, 329.072, 1005
449, 26.1018, 1518.65, 1168
449, 29.3945, 366.121, 800
449, 48.4113, 379.038, 1081
449, 49.745, 16.0561, 113
449, 68.6241, 632.888, 708
449, 76.4375, 209.113, 1328
449, 93.4808, 663.546, 182
449, 108.642, 92.6828, 187
449, 106.343, 68.0978, 187
461, -96.0678, 124.893, 608
461, -94.9139, 3.93438, 1139
461, -69.6706, 84.9484, 563
461, -68.4266, 570.062, 18
461, -59.7716, 627.322, 1165
461, -43.2626, 580.224, 625
461, -41.3165, 60.3933, 360
461, -10.17, 97.7756, 1038
461, 15.83, 1505.43, 1168
461, 16.2004, 338.896, 1005
461, 11.4102, 296.252, 523
461, 12.6311, 217.818, 1122
461, 29.0107, 377.142, 800
461, 48.0797, 388.611, 1081
461, 50.4593, 16.1392, 113
461, 68.5782, 649.113, 708
461, 79.0529, 214.439, 1328
461, 96.194, 685.524, 182
461, 110.603, 70.3001, 187
461, 111.879, 95.4088, 187
461, 112.5, 204.152, 1056
473, -98.9277, 126.697, 608
473, -95.8398, 3.35615, 1139
473, -71.9644, 89.1919, 48
473, -70.4651, 587.071, 18
473, -62.201, 644.84, 1165
473, -42.7953, 596.344, 625
473, -43.3007, 61.2995, 360
473, -10.1931, 100.839, 1038
473, 6.26281, 1493.42, 1168
473, 12.9894, 304.841, 523
473, 14.2511, 223.85, 1122
473, 21.5105, 348.006, 1005
473, 28.8582, 387.996, 800
473, 47.3931, 397.37, 1081
473, 51.7282, 15.4364, 113
473, 69.4645, 666.765, 708
473, 82.9936, 221.312, 1328
473, 98.2241, 698.207, 182
473, 110.919, 114.705, 723
473, 111.122, 71.2934, 187
485, -100.347, 130.787, 608
485, -95.0275, 3.17756, 1139
485, -79.5269, 473.664, 36
485, -74.3026, 89.5436, 48
485, -72.8186, 600.673, 18
485, -64.3622, 660.666, 1165
485, -45.0659, 62.8954, 360
485, -42.6098, 609.187, 625
485, -5.74372, 1479.12, 1168
485, -9.80292, 103.908, 1038
485, 14.9682, 225.344, 1122
485, 15.0825, 311.094, 523
485, 25.3815, 355.243, 1005
485, 28.8983, 394.472, 800
485, 45.7301, 409.59, 1081
485, 51.7649, 16.772, 113
485, 69.1702, 680.651, 708
485, 85.5884, 224.334, 1328
485, 100.449, 719.559, 182
485, 115.007, 72.2609, 187
497, -103.055, 134.714, 608
497, -93.6683, 2.81753, 1139
497, -80.9698, 487.712, 36
497, -78.1583, 92.1793, 48
497, -74.5518, 610.245, 18
497, -66.4434, 677.214, 1165
497, -46.6918, 65.3295, 360
497, -42.5736, 627.368, 625
497, -11.0068, 112.141, 1038
497, -16.0263, 1467.34, 1168
497, 18.2412, 320.692, 523
497, 17.9154, 232.254, 1122
497, 27.6684, 406.188, 800
497, 30.2967, 364.781, 1005
497, 44.9627, 418.017, 1081
497, 53.1037, 17.3249, 113
497, 69.1229, 701.674, 708
497, 87.9187, 230.82, 1328
497, 102.51, 736.18, 182
497, 116.006, 74.7685, 187
509, -105.849, 137.693, 608
509, -80.608, 93.094, 48
509, -84.6774, 502.264, 36
509, -77.0317, 628.976, 18
509, -67.9141, 691.85, 1165
509, -42.5933, 644.464, 625
509, -48.2166, 66.0011, 360
509, -30.6969, 1451.31, 1168
509, -7.70557, 110.375, 1038
509, 20.2307, 326.977, 523
509, 20.2273, 238.529, 1122
509, 28.2473, 418.577, 1081
509, 43.1007, 430.716, 1081
509, 36.6076, 375.186, 1005
509, 55.5801, 18.1681, 113
509, 68.7012, 712.552, 708
509, 90.9334, 236.29, 1328
509, 104.981, 752.045, 182
509, 120.547, 78.1746, 187
521, -106.795, 140.971, 608
521, -90.0854, 89.7003, 563
521, -80.4244, 98.329, 563
521, -86.6212, 509.851, 36
521, -79.9839, 645.117, 18
521, -70.5057, 711.651, 1165
521, -48.0366, 1434.91, 1168
521, -50.6655, 67.6832, 360
521, -42.5418, 648.615, 625
521, -7.88337, 114.111, 1038
521, 23.0559, 335.475, 523
521, 23.0512, 244.746, 1122
521, 28.9136, 425.881, 1081
521, 41.5578, 440.219, 1081
521, 41.9363, 385.575, 1005
521, 55.6953, 16.4228, 113
521, 94.4502, 241.321, 1328
521, 106.807, 771.226, 182
521, 121.989, 79.9263, 187
533, -109.157, 144.731, 608
533, -91.53, 92.2877, 563
533, -84.5552, 99.3921, 48
533, -89.6638, 525.057, 36
533, -82.2149, 660.414, 18
533, -72.5696, 727.019, 1165
533, -57.4249, 1423.46, 1168
533, -51.6586, 67.84, 360
533, -41.7507, 672.323, 625
533, -7.44687, 113.752, 1038
533, 27.0947, 439.031, 1081
533, 40.0202, 447.597, 1081
533, 25.8295, 345.379, 523
533, 24.6982, 249.302, 1122
533, 47.7013, 394.222, 1005
533, 56.9499, 17.3014, 113
533, 98.4347, 249.785, 1328
533, 109.379, 791.42, 182
533, 124.876, 81.1794, 187
545, -111.8, 147.06, 608
545, -91.9971, 98.5846, 48
545, -91.2225, 535.434, 36
545, -82.2453, 1399.83, 1168
545, -74.4794, 1407.68, 1168
545, -85.2121, 677.044, 18
545, -74.1133, 742.1, 1165
545, -53.5865, 70.7397, 360
545, -42.1014, 686.501, 625
545, -6.61267, 117.47, 1038
545, 27.4452, 442.231, 1081
545, 26.7136, 349.257, 523
545, 27.4348, 254.804, 1122
545, 55.1136, 405.753, 1005
545, 57.201, 17.9815, 113
545, 68.0551, 762.485, 708
545, 100.607, 252.705, 1328
545, 110.561, 803.041, 182
545, 126.694, 83.6203, 187
557, -112.988, 152.135, 608
557, -98.288, 1385.37, 1168
557, -88.7209, 103.304, 48
557, -93.7867, 548.473, 36
557, -86.5681, 689.087, 18
557, -76.8478, 758.598, 1165
557, -55.4417, 71.6513, 360
557, -40.8781, 703.621, 625
557, -6.10251, 119.447, 1038
557, 24.3676, 457.428, 800
557, 36.0039, 468.663, 1081
557, 29.9662, 357.502, 523
557, 29.8134, 261.725, 1122
557, 60.8319, 414.272, 1005
557, 58.5433, 19.0564, 113
557, 67.5103, 783.316, 708
557, 104.831, 263.156, 1328
557, 113.286, 823.599, 182
557, 129.802, 85.2244, 187
569, -120.462, 1365.08, 1168
569, -115.273, 154.722, 608
569, -100.896, 99.3801, 563
569, -89.4522, 106.929, 48
569, -95.3045, 555.334, 36
569, -89.2592, 705.581, 18
569, -78.9167, 775.54, 1165
569, -57.4005, 74.0465, 360
569, -40.9751, 715.45, 625
569, -5.29375, 121.055, 1038
569, 20.7522, 467.975, 1081
569, 33.6172, 368.31, 523
569, 32.6673, 267.652, 1122
569, 59.0089, 20.0156, 113
569, 66.5002, 805.421, 708
569, 67.7458, 424.666, 1005
569, 109.444, 267.297, 1328
569, 115.514, 838.984, 182
569, 130.205, 85.8432, 187
581, -139.839, 1349.43, 1168
581, -117.148, 157.003, 608
581, -106.254, 100.977, 563
581, -92.2445, 109.228, 48
581, -98.668, 568.765, 36
581, -91.6082, 719.948, 18
581, -80.9728, 791.939, 1165
581, -59.28, 74.5612, 360
581, -40.2803, 734.535, 625
581, -4.37555, 124.218, 1038
581, 24.2443, 474.321, 800
581, 31.7083, 490.052, 1081
581, 36.0073, 273.646, 1122
581, 35.7433, 372.906, 523
581, 59.8473, 19.035, 113
581, 66.1043, 816.914, 708
581, 73.7884, 432.559, 1005
581, 109.938, 268.991, 1328
581, 117.345, 857.513, 182
581, 133.006, 88.0425, 187
593, -118.767, 161.13, 608
593, -108.765, 102.69, 563
593, -95.4851, 111.959, 48
593, -100.728, 583.893, 36
593, -94.1482, 734.618, 18
593, -83.1034, 808.684, 1165
593, -61.4906, 76.5885, 360
593, -40.2264, 743.933, 625
593, -4.07744, 126.544, 1038
593, 25.2142, 490.463, 1081
593, 60, 19.9978, 113
593, 39.4272, 384.328, 523
593, 38.8205, 279.616, 1122
593, 65.6026, 835.388, 708
593, 81.3461, 441.957, 1005
593, 114.485, 275.706, 1328
593, 119.705, 877.336, 182
593, 134.944, 89.9417, 187
605, -120.913, 164.973, 608
605, -113.036, 105.242, 563
605, -98.7872, 114.526, 48
605, -102.696, 592.633, 36
605, -96.9777, 748.703, 18
605, -85.5562, 826.248, 1165
605, -63.5355, 78.2911, 360
605, -39.7734, 762.136, 625
605, -3.15719, 130.228, 1038
605, 24.263, 501.241, 1081
605, 42.1976, 390.394, 523
605, 41.8929, 284.357, 1122
605, 65.1054, 44.2136, 113
605, 64.2495, 850.477, 708
605, 62.59, 19.0777, 113
605, 91.2617, 455.617, 1005
605, 119.141, 284.391, 1328
605, 121.679, 893.753, 182
605, 138.162, 91.2734, 187
617, -122.579, 166.305, 608
617, -115.739, 108.082, 48
617, -101.406, 117.415, 48
617, -105.7, 607.429, 36
617, -99.2096, 765.819, 18
617, -88.3646, 845.307, 1165
617, -64.8533, 79.034, 360
617, -39.283, 775.032, 625
617, -2.32363, 132.333, 1038
617, 24.1478, 523.262, 1081
617, 20.3094, 500.426, 800
617, 45.2436, 291.688, 1122
617, 45.1551, 398.004, 523
617, 63.1855, 865.878, 708
617, 62.8968, 19.6891, 113
617, 95.9855, 461.956, 1005
617, 123.64, 910.601, 182
617, 121.626, 288.536, 1328
617, 139.624, 94.3062, 187
629, -125.179, 171.324, 608
629, -120.357, 109.144, 563
629, -104.346, 119.567, 48
629, -108.189, 618.267, 36
629, -101.756, 777.201, 18
629, -89.6458, 854.636, 1165
629, -67.897, 81.2954, 360
629, -37.7617, 793.037, 625
629, -0.825729, 134.667, 1038
629, 21.9978, 528.522, 800
629, 49.0306, 407.245, 523
629, 47.3128, 294.884, 1122
629, 62.0361, 884.958, 708
629, 64.7977, 20.2727, 113
629, 106.844, 475.224, 1005
629, 125.573, 293.946, 1328
629, 125.782, 928.696, 182
629, 141.485, 95.3024, 187
641, -126.882, 173.862, 608
641, -125.105, 111.183, 563
641, -110.484, 631.845, 36
641, -106.255, 121.967, 48
641, -104.302, 794.8, 18
641, -92.5135, 873.588, 1165
641, -69.6774, 83.1733, 360
641, -37.9693, 806.722, 625
641, -0.456448, 137.325, 1038
641, 19.6137, 537.4, 1081
641, 12.5, 524.926, 800
641, 51.4739, 412.771, 523
641, 50.9146, 301.151, 1122
641, 61.0679, 904.185, 708
641, 64.9775, 20.2249, 113
641, 115.931, 485.829, 1005
641, 127.858, 949.141, 182
641, 127.673, 296.765, 1328
641, 144.219, 97.1949, 187
653, -128.59, 177.597, 608
653, -129.225, 113.637, 563
653, -112.498, 641.701, 36
653, -106.85, 810.465, 18
653, -110.314, 124.829, 48
653, -94.7402, 891.937, 1165
653, -72.2722, 84.298, 360
653, -36.3961, 823.804, 625
653, 0.429802, 138.927, 1038
653, 14.9505, 554.396, 1081
653, 18.1152, 533.407, 800
653, 55.8019, 422.499, 523
653, 54.5178, 307.293, 1122
653, 59.8062, 917.573, 708
653, 65.5025, 20.4339, 113
653, 123.365, 493.935, 1005
653, 129.712, 962.915, 182
653, 132.453, 306.617, 1328
653, 146.382, 98.9381, 187
665, -133.331, 115.573, 563
665, -112.419, 126.533, 48
665, -130.06, 179.166, 608
665, -115.358, 654.966, 36
665, -109.683, 826.285, 18
665, -97.5918, 907.767, 1165
665, -73.5742, 86.3923, 360
665, -35.8843, 838.68, 625
665, 0.767326, 142.216, 1038
665, 13.8671, 560.688, 1081
665, 18.1716, 544.99, 800
665, 58.7913, 934.55, 708
665, 52.5, 927.454, 708
665, 58.9828, 427.999, 523
665, 58.5262, 313.184, 1122
665, 65.9624, 20.6907, 113
665, 131.976, 504.2, 1005
665, 131.688, 983.886, 182
665, 136.519, 311.662, 1328
665, 148.571, 101.326, 187
677, -136.556, 117.304, 563
677, -132.286, 184.038, 608
677, -117.467, 666.743, 36
677, -115.063, 130.105, 48
677, -111.811, 838.685, 18
677, -99.3802, 922.324, 1165
677, -76.1959, 88.0932, 360
677, -34.5992, 851.055, 625
677, 2.60183, 145.659, 1038
677, 9.615, 573.242, 1081
677, 15.6693, 550.474, 800
677, 57.1775, 951.152, 708
677, 63.9803, 438.163, 523
677, 62.0804, 320.679, 1122
677, 66.4963, 21.495, 113
677, 134.198, 1000.99, 182
677, 139.716, 315.504, 1328
677, 144.776, 518.653, 1005
677, 149.624, 101.717, 187
689, -139.733, 120.716, 563
689, -133.405, 186.505, 608
689, -118.547, 132.139, 48
689, -120.06, 676.392, 36
689, -114.479, 852.434, 18
689, -102.17, 943.867, 1165
689, -77.9316, 88.3134, 360
689, -34.3039, 868.516, 625
689, 5.79941, 586.094, 1081
689, 4.2728, 148.433, 1038
689, 13.9296, 563.289, 800
689, 55.3316, 970.094, 708
689, 65.4914, 324.756, 1122
689, 67.1966, 446.152, 523
689, 68.0851, 20.9351, 113
689, 135.486, 1014.14, 182
689, 144, 322.951, 1328
689, 154.676, 529.132, 1005
689, 151.88, 104.354, 187
701, -145.471, 123.422, 563
701, -136.572, 190.016, 608
701, -123.177, 690.176, 36
701, -121.526, 134.26, 48
701, -117.373, 869.784, 18
701, -104.03, 954.417, 1165
701, -80.0396, 91.1079, 360
701, -32.972, 885.037, 625
701, 3.20499, 592.441, 800
701, 4.69311, 150.707, 1038
701, 54.615, 981.079, 708
701, 70.3451, 452.871, 523
701, 68.9692, 331.145, 1122
701, 68.2819, 21.3162, 113
701, 137.862, 1032.91, 182
701, 146.912, 327.883, 1328
701, 153.173, 106.706, 187
701, 166.865, 542.002, 1005
713, -177.387, 489.936, 980
713, -149.617, 124.943, 563
713, -137.966, 192.973, 608
713, -125.102, 702.782, 36
713, -119.558, 883.759, 18
713, -123.999, 137.073, 48
713, -106.504, 970.862, 1165
713, -82.7057, 91.5967, 360
713, -32.2381, 894.256, 625
713, 0.566978, 599.863, 800
713, 10.6254, 582.685, 800
713, 5.33312, 154.129, 1038
713, 52.2432, 1002.46, 708
713, 68.5899, 21.5193, 113
713, 73.9303, 338.142, 1122
713, 75.8854, 463.769, 523
713, 139.545, 1051.02, 182
713, 153.038, 334.877, 1328
713, 155.723, 107.582, 187
713, 175.732, 549.83, 1005
725, -181.525, 498.315, 980
725, -154.727, 126.958, 563
725, -139.146, 196.11, 608
725, -127.576, 712.729, 36
725, -126.576, 139.126, 48
725, -122.379, 898.796, 18
725, -109.62, 990.634, 1165
725, -85.6751, 93.1645, 360
725, -31.0572, 911.959, 625
725, -4.90543, 615.457, 1081
725, 9.52358, 590.836, 800
725, 7.10224, 156.958, 1038
725, 50.5562, 1017.42, 708
725, 70.1441, 21.8733, 113
725, 79.2147, 471.435, 523
725, 76.3684, 341.285, 1122
725, 141.025, 1069.71, 182
725, 155.513, 338.81, 1328
725, 158.148, 109.853, 187
725, 181.69, 559.146, 1005
725, 182.5, 397.109, 1063
740, -182.567, 507.686, 980
740, -158.304, 128.68, 563
740, -141.185, 200.238, 608
740, -131.344, 731.285, 36
740, -130.803, 141.423, 48
740, -125.096, 911.851, 18
740, -114.187, 1018, 1165
740, -87.1047, 94.0607, 360
740, -29.73, 929.863, 625
740, -9.90971, 629.598, 1081
740, 7.2506, 604.411, 800
740, 8.54094, 157.506, 1038
740, 48.3073, 1040.43, 708
740, 70.7144, 22.1407, 113
740, 84.7421, 480.772, 523
740, 82.6835, 350.654, 1122
740, 144.175, 1091.18, 182
740, 161.462, 348.204, 1328
740, 160.605, 112.36, 187
740, 184.997, 403.324, 1063
758, -183.396, 522.157, 980
758, -167.734, 132.567, 563
758, -143.771, 206.18, 608
758, -134.775, 746.406, 36
758, -136.309, 145.387, 48
758, -130.96, 947.677, 18
758, -118.16, 1042.6, 1165
758, -113.996, 1020.53, 1165
758, -91.6847, 97.2628, 360
758, -27.7618, 955.197, 625
758, -14.945, 643.066, 800
758, 6.06575, 617.696, 800
758, 78.6005, 508.737, 523
758, 10.1733, 162.64, 1038
758, 45.8865, 1060.85, 708
758, 71.3246, 22.5355, 113
758, 88.7624, 359.406, 1122
758, 146.369, 1112.6, 182
758, 152.5, 1131.43, 182
758, 163.132, 115.171, 187
758, 167.499, 357.813, 1328
758, 178.348, 411.16, 1063
776, -183.7, 533.945, 980
776, -172.055, 136.03, 563
776, -146.07, 209.75, 608
776, -139.658, 148.51, 48
776, -138.429, 761.206, 36
776, -133.633, 959.54, 18
776, -120.093, 1060.69, 1165
776, -95.7853, 99.9115, 360
776, -25.1853, 979.907, 625
776, -21.8704, 660.905, 1081
776, 2.52171, 634.345, 800
776, 12.8449, 167.487, 1038
776, 41.8301, 1092.06, 708
776, 72.9495, 22.6656, 113
776, 98.7051, 506.229, 523
776, 95.2592, 368.536, 1122
776, 150.425, 442.817, 1063
776, 166.901, 424.073, 1063
776, 147.232, 1136.55, 182
776, 150.761, 1150.39, 182
776, 165.955, 116.828, 187
776, 171.723, 362.373, 1328
794, -183.464, 544.531, 980
794, -180.521, 137.582, 563
794, -148.528, 215.71, 608
794, -145.578, 152.33, 48
794, -142.98, 780.522, 36
794, -138.439, 986.33, 18
794, -123.31, 1079.14, 1165
794, -98.9613, 101.639, 360
794, -27.9099, 674.932, 1081
794, -23.2133, 999.648, 625
794, -0.246201, 650.562, 800
794, 13.7567, 169.904, 1038
794, 39.05, 1117, 708
794, 73.885, 23.9268, 113
794, 100.008, 373.572, 1122
794, 105.423, 518.076, 523
794, 152.905, 1174.4, 182
794, 147.5, 1156.22, 182
794, 168.335, 119.848, 187
794, 179.782, 374.81, 1328
812, -186.513, 142.153, 563
812, -182.859, 555.852, 980
812, -151.326, 219.583, 608
812, -149.748, 154.261, 48
812, -146.668, 798.559, 36
812, -143.494, 1011.29, 18
812, -127.402, 1108.63, 1165
812, -102.785, 103.622, 360
812, -36.2066, 693.48, 1081
812, -20.7598, 1026.44, 625
812, -2.62541, 661.081, 800
812, 16.5176, 174.006, 1038
812, 34.441, 1148.55, 708
812, 37.6091, 1129.03, 708
812, 74.9267, 23.6203, 113
812, 113.04, 529.224, 523
812, 110.803, 388.172, 1122
812, 147.463, 445.785, 1063
812, 156.297, 1203.98, 182
812, 152.5, 1188.54, 182
812, 171.664, 123.765, 187
812, 185.745, 381.916, 1328
830, -195.987, 145.584, 563
830, -183.105, 568.119, 980
830, -154.347, 225.579, 608
830, -155.715, 159.523, 48
830, -149.988, 814.477, 36
830, -146.258, 1026.64, 18
830, -131.98, 1135.63, 1165
830, -106.861, 107.033, 360
830, -45.7175, 713.772, 1081
830, -18.9184, 1045.65, 625
830, -5.85745, 676.527, 800
830, 18.9882, 177.807, 1038
830, 31.2014, 1167.13, 708
830, 75.0924, 24.2816, 113
830, 114.603, 393.533, 1122
830, 120.401, 543.086, 523
830, 141.621, 452.136, 1063
830, 156.914, 1219.19, 182
830, 159.533, 1232.17, 182
830, 173.146, 125.411, 187
848, -212.5, 1004.54, 1037
848, -201.227, 148.223, 563
848, -182.505, 579.567, 980
848, -158.206, 161.281, 48
848, -155.422, 228.302, 608
848, -151.808, 1054.65, 18
848, -153.888, 830.898, 36
848, -135.985, 1162.56, 1165
848, -110.438, 108.853, 360
848, -47.8027, 718.184, 1081
848, -15.7624, 1072.81, 625
848, -9.27456, 692.072, 800
848, 20.9148, 182.715, 1038
848, 27.8735, 1187.33, 708
848, 76.2436, 24.6485, 113
848, 127.337, 464.773, 1063
848, 124.704, 405.432, 1122
848, 130.582, 558.823, 523
848, 160.323, 1247.14, 182
848, 176.054, 127.831, 187
848, 199.94, 400.041, 1328
866, -216.888, 1030.67, 1037
866, -208.555, 151.336, 563
866, -181.837, 592.021, 980
866, -163.834, 164.595, 48
866, -158.801, 854.339, 36
866, -156.265, 1079.27, 18
866, -157.916, 234.922, 608
866, -140.741, 1189.61, 1165
866, -114.391, 111.025, 360
866, -57.8255, 739.279, 1081
866, -13.8979, 1088.44, 625
866, -11.9283, 705.046, 800
866, 22.6592, 1222.25, 708
866, 22.8665, 184.961, 1038
866, 77.2829, 25.7113, 113
866, 115.142, 475.854, 1063
866, 132.339, 414.158, 1122
866, 133.847, 565.053, 523
866, 163.373, 1274.74, 182
866, 178.712, 131.015, 187
866, 207.182, 408.907, 1328
884, -218.212, 1050.66, 1037
884, -216.997, 155.553, 563
884, -180.76, 606.284, 980
884, -169.156, 169.823, 48
884, -161.034, 1102.75, 18
884, -163.261, 872.279, 36
884, -160.347, 238.988, 608
884, -144.235, 1209.74, 1165
884, -118.564, 113.303, 360
884, -67.4864, 757.423, 1081
884, -15.0053, 718.916, 800
884, -10.4922, 1118.19, 625
884, 18.4128, 1248.46, 708
884, 26.3683, 189.61, 1038
884, 77.7143, 25.717, 113
884, 104.31, 486.161, 1063
884, 138.996, 421.263, 1122
884, 147.339, 581.91, 523
884, 165.553, 1298.18, 182
884, 167.972, 1312.87, 182
884, 181.095, 133.312, 187
884, 213.446, 416.403, 1328
902, -224.898, 158.856, 563
902, -218.66, 1067.22, 1037
902, -179.738, 614.77, 980
902, -174.943, 171.95, 48
902, -165.384, 1124.6, 18
902, -166.449, 887.188, 36
902, -162.647, 244.288, 608
902, -150.468, 1247.92, 1165
902, -123.001, 115.901, 360
902, -76.6358, 774.274, 1081
902, -19.454, 737.544, 800
902, -6.81105, 1149.47, 625
902, 13.4993, 1275.01, 708
902, 28.7918, 194.493, 1038
902, 78.1534, 25.932, 113
902, 88.0449, 498.942, 1063
902, 149.034, 432.069, 1122
902, 154.997, 595.347, 523
902, 169.16, 1332.14, 182
902, 183.816, 136.064, 187
902, 221.245, 426.344, 1328
902, 227.5, 255.293, 233
920, -231.391, 161.84, 563
920, -219.351, 1090.16, 1037
920, -180.123, 176.827, 48
920, -178.238, 629.37, 980
920, -170.206, 1146.28, 18
920, -172.515, 912.968, 36
920, -165.239, 249.517, 608
920, -150.748, 1251.46, 1165
920, -128.076, 118.051, 360
920, -85.7756, 791.128, 1081
920, -22.1822, 747.521, 800
920, -5.17313, 1153.82, 625
920, 9.63362, 1293.75, 708
920, 30.7952, 197.749, 1038
920, 73.6251, 510.676, 1063
920, 79.5168, 27.0712, 113
920, 162.66, 605.362, 523
920, 156.486, 442.49, 1122
920, 171.018, 1354.4, 182
920, 185.831, 138.721, 187
920, 227.757, 434.833, 1328
920, 232.5, 258.331, 233
938, -237.178, 165.714, 563
938, -219.254, 1108.24, 1037
938, -184.27, 179.342, 48
938, -175.193, 1170.51, 18
938, -173.503, 915.772, 36
938, -176.721, 639.254, 980
938, -166.791, 253.471, 608
938, -156.945, 1285.48, 1165
938, -130.604, 119.755, 360
938, -93.9278, 806.563, 1081
938, -27.1278, 768.457, 800
938, -1.92001, 1180.01, 625
938, 4.37271, 1320.2, 708
938, 33.7378, 201.541, 1038
938, 60.2805, 522.527, 1063
938, 79.7708, 26.8386, 113
938, 167.012, 452.067, 1122
938, 172.443, 619.274, 523
938, 174.004, 1380.96, 182
938, 188.508, 140.887, 187
938, 235.764, 442.86, 1328
938, 237.5, 263.255, 233
956, -241.911, 166.104, 563
956, -219.555, 1135.54, 1037
956, -189.813, 182.192, 48
956, -179.521, 1190.84, 18
956, -179.339, 941.533, 36
956, -175.05, 652.974, 980
956, -168.945, 257.748, 608
956, -161.738, 1312.55, 1165
956, -137.178, 123.184, 360
956, -103.71, 822.544, 1081
956, -30.2899, 780.14, 800
956, -0.926971, 1347.57, 708
956, 1.67633, 1205.5, 625
956, 39.1378, 536.199, 1063
956, 36.5797, 205.837, 1038
956, 80.1308, 28.3687, 113
956, 175.352, 461.614, 1122
956, 176.321, 1409.64, 182
956, 181.649, 631.307, 523
956, 191.327, 145.019, 187
956, 240.728, 451.06, 1328
956, 242.42, 422.846, 569
956, 242.251, 269.451, 233
974, -219.631, 1150.25, 1037
974, -195.522, 186.482, 48
974, -184.304, 1214.77, 18
974, -183.884, 961.348, 36
974, -172.919, 665.277, 980
974, -171.26, 264.367, 608
974, -165.224, 1331.96, 1165
974, -138.882, 123.794, 360
974, -34.2953, 793.999, 800
974, -7.18645, 1377.45, 708
974, 4.80259, 1226.86, 625
974, 18.3215, 551.686, 1063
974, 39.1444, 208.674, 1038
974, 81.3593, 27.2132, 113
974, 178.831, 1437.45, 182
974, 186.521, 471.383, 1122
974, 191.511, 645.803, 523
974, 192.717, 147.071, 187
974, 247.399, 464.515, 1328
992, -219.372, 1171.13, 1037
992, -201.27, 190.058, 48
992, -192.5, 1245.25, 18
992, -187.604, 1229.62, 18
992, -188.256, 978.319, 36
992, -170.566, 1361.37, 1165
992, -170.711, 677.606, 980
992, -172.802, 268.117, 608
992, -144.777, 127.625, 360
992, -128.748, 862.044, 1081
992, -39.1546, 811.647, 800
992, -12.839, 1402.45, 708
992, -5.22243, 568.221, 1063
992, 7.38768, 558.42, 1063
992, 8.69501, 1252.83, 625
992, 42.6864, 212.608, 1038
992, 81.5933, 28.2674, 113
992, 180.87, 1456.9, 182
992, 192.016, 478.515, 1122
992, 237.158, 435.435, 569
992, 252.103, 468.105, 569
1010, -218.984, 1192.08, 1037
1010, -206.555, 193.704, 48
1010, -193.144, 1253.79, 18
1010, -191.636, 992.178, 36
1010, -174.983, 274.024, 608
1010, -174.459, 1380.26, 1165
1010, -168.727, 688.628, 980
1010, -149.167, 129.719, 360
1010, -142.506, 885.019, 1081
1010, -43.8134, 825.919, 800
1010, -25.0288, 580.292, 1063
1010, -19.3231, 1430.82, 708
1010, 11.9487, 1273.48, 625
1010, 45.3003, 216.283, 1038
1010, 81.3877, 28.4353, 113
1010, 183.809, 1483.22, 182
1010, 205.375, 490.423, 1122
1010, 212.708, 671.506, 523
1010, 232.683, 444.627, 569
1010, 255.076, 283.556, 233
