# format: x, y, z, (trackId)+
413, -88.6544, 950.594, 738
413, -70.8829, 165.59, 494
413, -67.222, 276.475, 2845
413, -55.5905, 925.26, 836
413, -42.5054, 509.402, 2845
413, -34.6206, 1294.79, 4
413, -31.7876, 935.87, 1035
413, -32.2577, 1270.73, 4
413, -32.5, 1073.14, 88
413, -27.4314, 1050.17, 88
413, -22.5474, 729.131, 2845
413, -11.1792, 943.409, 1034
413, -17.5, 924.7, 1034
413, -1.81312, 891.43, 2845
413, 2.84164, 232.09, 600
413, 8.13654, 967.03, 2845
413, 18.1934, 348.894, 678
413, 44.4291, 1495.83, 5189
413, 56.385, 1502.36, 5189
413, 36.3055, 1081.48, 2845
413, 46.4002, 1279.32, 2845
413, 55.5244, 580.471, 699
413, 69.6937, 1241.89, 7153
413, 75.0435, 432.331, 667
413, 77.2405, 574.068, 677
413, 77.5, 163.26, 3436
413, 82.5, 169.119, 344
413, 86.772, 154.069, 3436
413, 88.1287, 95.3987, 771
413, 97.5, 1409.79, 2845
425, -92.9199, 972.781, 738
425, -73.6286, 172.508, 494
425, -65.6429, 278.037, 2845
425, -53.1658, 958.854, 836
425, -40.6253, 511.293, 2845
425, -36.0791, 1326.94, 4
425, -34.6627, 1305.15, 4
425, -34.3125, 965.061, 1035
425, -29.6342, 1090.7, 88
425, -18.5636, 730.43, 2845
425, -10.3398, 964.012, 1034
425, -17.5, 952.115, 1034
425, 3.89916, 891.994, 2845
425, 2.66545, 237.872, 600
425, 16.6162, 968.123, 2845
425, 17.3459, 357.013, 678
425, 42.1187, 1084.06, 2845
425, 52.1367, 1280.39, 2845
425, 58.2764, 598.363, 699
425, 77.3407, 1511.76, 5189
425, 105, 1519.94, 5189
425, 72.0817, 1236.31, 7153
425, 76.7883, 444.22, 667
425, 81.7597, 591.058, 677
425, 86.0155, 173.869, 3436
425, 92.2729, 156.779, 3436
425, 92.5201, 100.961, 771
437, -102.5, 1372.95, 7952
437, -98.5942, 1001.64, 738
437, -76.5066, 175.65, 494
437, -63.4786, 279.237, 2845
437, -51.1745, 984.196, 836
437, -36.9795, 1000.3, 1035
437, -37.5897, 1365.71, 4
437, -36.807, 513.144, 2845
437, -34.8878, 981.549, 1035
437, -32.5, 1339.12, 4
437, -30.6275, 1123.88, 88
437, -10.0372, 732.159, 2845
437, -9.51366, 992.188, 1034
437, 1.99877, 243.242, 600
437, 12.5898, 893.354, 2845
437, 17.1885, 368.44, 678
437, 25.2072, 968.963, 2845
437, 54.8353, 1086.93, 2845
437, 62.1919, 1282.75, 2845
437, 60.4344, 611.916, 699
437, 74.7359, 1229.91, 7153
437, 77.4026, 456.454, 667
437, 87.5691, 614.568, 677
437, 88.0393, 179.302, 3436
437, 99.3862, 161.569, 3436
437, 97.1572, 104.049, 771
437, 101.272, 1521.65, 5189
449, -106.466, 1376.36, 7952
449, -102.044, 1277.03, 1181
449, -107.5, 1265.07, 1181
449, -102.967, 1027.93, 738
449, -78.7847, 180.637, 494
449, -59.7354, 280.495, 2845
449, -47.9102, 1011.17, 836
449, -39.5145, 1020.79, 1035
449, -42.5, 1417.28, 4
449, -42.5, 1406.26, 4
449, -38.481, 1393.2, 4
449, -32.1591, 1151.45, 88
449, -33.1163, 515.807, 2845
449, -8.19045, 1022.09, 1034
449, -2.65562, 734.445, 2845
449, -2.5, 1044.18, 1034
449, 0.848236, 250.048, 600
449, 21.4529, 894.52, 2845
449, 16.4783, 376.747, 678
449, 40.5235, 969.124, 2845
449, 63.688, 1088.68, 2845
449, 63.5133, 631.899, 699
449, 71.1737, 1284.12, 2845
449, 77.1829, 1223.63, 7153
449, 78.3471, 465.823, 667
449, 90.4052, 623.754, 677
449, 90.356, 185.367, 3436
449, 110, 166.571, 3436
449, 101.445, 105.235, 771
461, -109.676, 1061.72, 738
461, -112.5, 233.828, 2845
461, -100.254, 1393.08, 7952
461, -89.0141, 1339.09, 1181
461, -74.0821, 1414.47, 1181
461, -81.5528, 184.812, 494
461, -54.8578, 282.156, 2845
461, -44.6093, 1042.78, 1035
461, -40.536, 1433.91, 4
461, -37.5, 1194.16, 88
461, -33.246, 1184.51, 88
461, -28.8549, 517.737, 2845
461, -6.36182, 1048.26, 1034
461, 4.059, 735.22, 2845
461, 0.419159, 258.29, 600
461, 15.7858, 388.571, 678
461, 34.2758, 895.399, 2845
461, 50.4094, 970.128, 2845
461, 66.1029, 648.783, 699
461, 74.89, 1091.84, 2845
461, 82.3928, 1093.7, 2845
461, 83.4733, 1286.03, 2845
461, 79.4673, 1218.4, 7153
461, 78.5558, 478.815, 667
461, 91.5613, 188.557, 344
461, 97.482, 650.771, 677
461, 104.909, 107.002, 771
461, 111.772, 169.975, 3436
461, 112.5, 907.002, 8050
473, -112.39, 1084.94, 738
473, -110.864, 561.861, 4430
473, -112.5, 232.399, 2845
473, -111.8, 163.619, 4430
473, -93.3832, 1409.14, 7952
473, -83.7411, 190.585, 494
473, -53.6015, 1491.39, 4
473, -42.6496, 1484.59, 4
473, -50.7756, 284.107, 2845
473, -44.3628, 1550.9, 1181
473, -47.5, 1085.82, 1035
473, -42.8308, 1067.91, 836
473, -35.7015, 1222.46, 88
473, -37.5, 1461.02, 4
473, -32.5, 1589.75, 1181
473, -32.5, 1199.1, 88
473, -23.5236, 519.997, 2845
473, -23.6489, 1632.29, 1181
473, -3.84901, 1087.97, 1034
473, -7.5, 1072.83, 1034
473, 0.500326, 266.014, 600
473, 16.1111, 737.606, 2845
473, 15.1017, 400.379, 678
473, 38.3519, 895.085, 2845
473, 67.8523, 971.037, 2845
473, 68.2988, 663.751, 699
473, 82.1354, 1211.72, 7153
473, 79.907, 491.358, 667
473, 100.255, 1097.47, 2845
473, 99.9213, 1289.26, 2845
473, 93.0595, 193.385, 344
473, 100.138, 659.744, 677
473, 109.903, 110.918, 771
473, 112.5, 919.436, 8050
485, -117.431, 1112.51, 738
485, -114.914, 946.994, 4430
485, -116.567, 233.497, 2845
485, -107.51, 159.524, 4430
485, -107.043, 558.922, 4430
485, -87.3068, 1421.72, 7952
485, -87.1124, 195.251, 494
485, -41.3844, 1096.43, 836
485, -45.8123, 285.326, 2845
485, -44.2754, 1515.73, 4
485, -42.4411, 1492.1, 4
485, -37.88, 1252.61, 88
485, -35.2745, 1230.06, 88
485, -18.9554, 521.455, 2845
485, -21.5979, 1630.79, 1181
485, -3.36605, 1104.45, 1034
485, 0.335369, 272.068, 600
485, 2.5, 1114.32, 1034
485, 15.0327, 405.56, 678
485, 25.6186, 738.846, 2845
485, 58.6921, 897.428, 2845
485, 71.8339, 681.654, 699
485, 86.5727, 972.203, 2845
485, 84.0803, 1206.88, 7153
485, 80.3408, 507.51, 667
485, 95.0742, 199.236, 344
485, 115, 1290.84, 2845
485, 120, 1099.96, 2845
485, 106.571, 682.247, 677
485, 112.232, 113.206, 771
485, 116.119, 940.118, 8050
497, -115.299, 233.15, 2845
497, -105.522, 944.091, 4430
497, -101.113, 156.742, 4430
497, -98.052, 557.328, 4430
497, -89.365, 201.579, 494
497, -78.5655, 1439.33, 7952
497, -52.0527, 1133.33, 836
497, -36.3573, 1118.32, 836
497, -46.5204, 1562.3, 4
497, -44.9029, 1537.13, 4
497, -41.294, 286.27, 2845
497, -38.4384, 1272.81, 88
497, -11.5433, 524.67, 2845
497, -0.433407, 1144.48, 1034
497, -0.0529003, 276.414, 600
497, 13.8685, 418.152, 678
497, 36.2285, 741.729, 2845
497, 76.7623, 899.378, 2845
497, 74.1926, 696.733, 699
497, 80.558, 515.771, 667
497, 86.5819, 1200.46, 7153
497, 96.458, 203.859, 344
497, 108.05, 972.641, 8050
497, 115.242, 972.881, 8050
497, 111.634, 697.647, 677
497, 115.229, 954.423, 8050
497, 116.575, 116.532, 771
509, -119.237, 1351.17, 4430
509, -112.773, 232.258, 2845
509, -99.2409, 941.602, 4430
509, -90.0008, 553.769, 4430
509, -91.7888, 204.972, 494
509, -92.4339, 152.496, 4430
509, -67.2106, 1458.5, 7952
509, -53.632, 1163.33, 1035
509, -47.2298, 1583.33, 4
509, -40.4813, 1314, 88
509, -34.2967, 287.711, 2845
509, -32.6855, 1146.63, 836
509, -6.54698, 526.496, 2845
509, -0.932617, 285.175, 600
509, 0.774307, 1158.24, 1034
509, 12.7823, 430.219, 678
509, 51.4211, 743.719, 2845
509, 77.955, 714.668, 699
509, 84.1639, 898.796, 2845
509, 99.5301, 899.905, 2845
509, 80.7418, 527.74, 667
509, 89.1549, 1193.39, 7153
509, 98.108, 208.268, 344
509, 113.696, 971.631, 2845
509, 116.794, 718.268, 677
509, 121.217, 119.346, 771
521, -127.5, 114.69, 2845
521, -111.676, 1347.73, 4430
521, -109.502, 232.711, 2845
521, -97.3199, 214.115, 494
521, -91.4051, 937.791, 4430
521, -85.5969, 550.453, 4430
521, -86.6561, 149.292, 4430
521, -61.0349, 1469.86, 7952
521, -56.9678, 1192.9, 1035
521, -48.7059, 1618.72, 4
521, -42.3536, 1344.48, 88
521, -37.5, 1324.67, 88
521, -26.2981, 288.749, 600
521, -1.31176, 290.479, 600
521, -28.9782, 1174.64, 836
521, 3.9321, 1196.08, 1034
521, 4.44741, 529.143, 2845
521, 12.6101, 439.814, 678
521, 67.8745, 746.747, 2845
521, 79.8135, 736.45, 699
521, 81.41, 540.802, 667
521, 90.5601, 1188.52, 7153
521, 99.664, 212.195, 344
521, 103.589, 900.346, 2845
521, 114.771, 901.543, 2845
521, 127.5, 901.26, 2845
521, 112.101, 986.503, 8050
521, 123.65, 739.838, 677
