# format: x, y, z, (trackId)+
413, -97.5, 1019.3, 4073
413, -97.4275, 897.214, 10468
413, -94.5422, 786.448, 5144
413, -96.3159, 132.437, 1155
413, -81.2178, 1350.56, 1716
413, -74.0728, 1327.1, 1716
413, -86.869, 187.684, 1086
413, -79.1661, 57.6817, 900
413, -69.9544, 138.98, 934
413, -66.6634, 524.663, 4073
413, -59.875, 703.668, 1326
413, -50.8014, 923.69, 451
413, -37.8023, 619.168, 7686
413, -32.1314, 272.242, 989
413, -33.1642, 496.512, 606
413, -31.4951, 64.0524, 564
413, -23.7318, 105.335, 809
413, 0.582294, 350.746, 5440
413, 8.49864, 212.43, 9446
413, 16.5916, 483.047, 9447
413, 17.5, 1224.22, 5067
413, 20.9308, 1204.21, 5067
413, 27.5, 1185.95, 5067
413, 30.1505, 597.336, 3613
413, 45.7367, 687.768, 343
413, 48.8386, 1425.85, 11056
413, 96.3117, 476.589, 1025
425, -105, 1392.9, 1716
425, -102.5, 888.28, 10468
425, -100.128, 811.119, 5144
425, -101.361, 137.858, 1155
425, -89.2299, 193.694, 1086
425, -83.5383, 59.878, 900
425, -72.4016, 519.147, 4073
425, -74.0738, 143.628, 934
425, -53.9636, 718.827, 1326
425, -51.1531, 944.849, 451
425, -35.9704, 639.079, 7686
425, -37.0955, 516.645, 606
425, -35.7582, 278.459, 195
425, -28.7003, 280.262, 989
425, -34.1509, 64.9196, 564
425, -23.5476, 107.614, 809
425, 0.162115, 358.506, 5440
425, 9.74907, 219.217, 9446
425, 17.7473, 1247.37, 5067
425, 19.9211, 500.638, 9447
425, 30.8346, 621.801, 3613
425, 49.4807, 1424.93, 11056
425, 45.8295, 714.08, 343
425, 52.5, 706.758, 343
425, 101.725, 489.568, 1025
437, -102.5, 1406.31, 1716
437, -102.5, 829.995, 5144
437, -102.5, 140.954, 1155
437, -90.9197, 199.016, 1086
437, -81.1365, 509.592, 4073
437, -88.2737, 60.9751, 900
437, -78.7149, 148.678, 934
437, -51.3367, 976.705, 451
437, -50.0383, 726.738, 1326
437, -40.0101, 530.945, 606
437, -35.204, 657.513, 7686
437, -36.9156, 287.109, 989
437, -27.3328, 289.88, 989
437, -36.0283, 68.06, 564
437, -23.5934, 108.754, 809
437, 0.216637, 372.368, 5440
437, 8.45156, 224.742, 9446
437, 13.5535, 1292.66, 5067
437, 17.5, 1270.06, 5067
437, 21.5713, 513.609, 9447
437, 32.0092, 638.542, 3613
437, 50.0016, 1425.32, 11056
437, 46.0592, 726.919, 343
449, -107.5, 849.976, 5144
449, -89.9458, 500.965, 4073
449, -93.6175, 203.428, 1086
449, -91.7895, 62.4587, 900
449, -81.3913, 151.288, 934
449, -51.0573, 998.604, 451
449, -44.8915, 740.037, 1326
449, -43.5675, 547.25, 606
449, -38.7645, 294.693, 195
449, -26.3939, 296.515, 989
449, -39.4741, 68.911, 564
449, -33.4267, 672.766, 7686
449, -23.3767, 112.133, 809
449, -0.832405, 380.307, 5440
449, 8.26484, 230.331, 9446
449, 8.78194, 1336.81, 5067
449, 11.7824, 1313.63, 5067
449, 25.8291, 530.261, 9447
449, 33.3282, 653.399, 3613
449, 46.4325, 749.493, 343
449, 50.3151, 1424.81, 11056
449, 107.5, 520.454, 1025
461, -112.5, 871.057, 5144
461, -103.806, 489.521, 4073
461, -94.8917, 209.499, 1086
461, -97.3358, 64.8741, 900
461, -85.2123, 156.605, 934
461, -51.7854, 1029.12, 451
461, -57.5, 1005.96, 451
461, -46.1024, 560.722, 606
461, -38.6964, 752.655, 1326
461, -39.9777, 302.962, 989
461, -25.8722, 303.633, 989
461, -41.8191, 72.3279, 564
461, -31.92, 689.957, 7686
461, -22.7685, 117.72, 809
461, -1.08561, 388.766, 5440
461, 6.47325, 1361.69, 5067
461, 7.93607, 237.865, 9446
461, 28.5193, 544.931, 9447
461, 34.831, 673.305, 3613
461, 46.5377, 770.827, 343
461, 50.9548, 1424.32, 11056
473, -111.418, 482.323, 4073
473, -100.553, 65.3503, 900
473, -97.4038, 215.789, 1086
473, -90.0692, 160.356, 934
473, -50.921, 1060.15, 451
473, -49.0577, 574.724, 606
473, -52.5, 1044.89, 451
473, -42.1622, 311.233, 195
473, -44.386, 74.0253, 564
473, -34.273, 765.158, 1326
473, -30.3334, 708.926, 7686
473, -24.7327, 313.435, 989
473, -22.3951, 118.656, 809
473, -1.49642, 400.767, 5440
473, 1.67584, 1399.17, 5067
473, 7.64798, 243.081, 9446
473, 31.738, 557.07, 9447
473, 35.5625, 693.261, 3613
473, 46.7755, 788.249, 343
473, 51.3583, 1424.38, 11056
485, -106.669, 67.3417, 900
485, -98.9802, 219.302, 1086
485, -93.973, 165.216, 934
485, -50.9708, 1091.25, 451
485, -52.6258, 1071.21, 451
485, -53.0525, 590.88, 606
485, -48.1816, 75.5962, 564
485, -43.5251, 318.55, 195
485, -28.4649, 778.235, 1326
485, -28.57, 728.075, 7686
485, -24.5513, 319.472, 989
485, -22.3671, 121.587, 809
485, -3.16969, 1436.72, 5067
485, -3.11617, 412.403, 5440
485, 7.37845, 248.552, 9446
485, 35.6676, 572.08, 9447
485, 36.5998, 711.812, 3613
485, 46.5372, 814.45, 343
485, 51.974, 1424.33, 11056
497, -111.136, 70.6662, 900
497, -101.362, 226.441, 1086
497, -96.5493, 167.264, 934
497, -56.2685, 606.253, 606
497, -51.7059, 1115.02, 451
497, -50.6987, 77.1666, 564
497, -45.3874, 326.646, 195
497, -47.5, 1103.23, 451
497, -24.1277, 788.731, 1326
497, -27.4041, 740.083, 7686
497, -23.5159, 330.582, 989
497, -22.3399, 125.255, 809
497, -22.5, 755.094, 7686
497, -9.1696, 1483.64, 5067
497, -2.66859, 420.127, 5440
497, 6.69711, 255.159, 9446
497, 36.8846, 722.505, 3613
497, 38.8709, 588.748, 9447
497, 46.1909, 829.676, 343
497, 42.5, 737.297, 3613
497, 52.4863, 1424, 11056
509, -115.392, 71.0558, 900
509, -102.816, 231.21, 1086
509, -101.935, 173.242, 934
509, -59.9973, 618.303, 606
509, -57.5, 1146.09, 451
509, -51.136, 1125.86, 451
509, -52.6742, 79.39, 564
509, -51.1991, 1145.06, 451
509, -46.5706, 334.913, 195
509, -24.6915, 761.645, 7686
509, -18.9036, 802.04, 1326
509, -23.2698, 335.175, 989
509, -21.5613, 127.92, 809
509, -14.6002, 1520.37, 5067
509, -3.45723, 432.294, 5440
509, 6.57021, 262.685, 9446
509, 39.4928, 746.382, 3613
509, 42.4697, 601.553, 9447
509, 46.1925, 851.016, 343
509, 52.9029, 1423.7, 11056
509, 122.5, 229.294, 662
521, -122.178, 73.1381, 900
521, -105.53, 237.632, 1086
521, -106.494, 177.866, 934
521, -63.236, 634.57, 606
521, -57.1689, 81.6148, 564
521, -50.8153, 1154.38, 451
521, -50.6704, 1172.93, 451
