# format: x, y, z, (trackId)+
413, -96.866, 1142.09, 1748
413, -87.5506, 1138.1, 1748
413, -97.5, 499.711, 1748
413, 3.4811, 1384.03, 6528
413, -0.895967, 1101.07, 1748
413, 24.0798, 1091.5, 1748
413, 41.0108, 1082.87, 1748
413, 8.82502, 446.171, 1748
413, 31.3446, 434.642, 1748
413, 46.7629, 425.119, 1748
413, 91.6422, 1485.73, 6664
425, 3.45739, 1390.47, 6528
425, 51.2376, 1077.63, 1748
425, 65.8339, 1071.34, 1748
425, 49.6428, 423.181, 1748
425, 60.5422, 417.012, 1748
425, 71.2509, 412.282, 1748
425, 95.4248, 1487.55, 6664
437, 3.28895, 1396.5, 6528
437, 67.0107, 1636.76, 1748
437, 78.6241, 1064.24, 1748
437, 81.6929, 403.937, 1748
437, 99.1135, 1488.72, 6664
449, 3.011, 1403.54, 6528
449, 78.8187, 1630.59, 1748
449, 93.2518, 1058.08, 1748
449, 101.92, 1052.35, 1748
449, 99.8348, 392.586, 1748
449, 101.687, 1489.2, 6664
461, 2.77458, 1408.79, 6528
461, 94.1637, 1622.23, 1748
461, 109.176, 1048.4, 1748
461, 105.125, 1491.9, 6664
461, 112.045, 384.785, 1748
473, 2.30482, 1416.48, 6528
473, 108.909, 1615.05, 1748
473, 107.597, 1493.36, 6664
473, 112.5, 1042.24, 1748
473, 112.5, 381.606, 1748
485, 2.11764, 1419.55, 6528
485, 110.922, 1494.06, 6664
485, 116.477, 1609.68, 1748
497, 1.73613, 1427.27, 6528
497, 112.894, 1494.9, 6664
509, 1.17455, 1433.72, 6528
509, 115.84, 1496.93, 6664
521, 0.733252, 1439.71, 6528
521, 117.601, 1497.71, 6664
533, 0.288992, 1445.36, 6528
533, 119.493, 1499.2, 6664
545, -0.23488, 1452.29, 6528
545, 121.62, 1499.76, 6664
557, -0.586367, 1458.33, 6528
557, 123.38, 1500.95, 6664
569, -1.29023, 1464.03, 6528
569, 124.9, 1503.67, 6664
581, -1.87461, 1469.88, 6528
581, 125.862, 1504.77, 6664
593, -3.04158, 1477.11, 6528
593, 127.56, 1505.1, 6664
605, -3.95569, 1482.63, 6528
605, 128.789, 1505.88, 6664
617, -4.58969, 1488.88, 6528
617, 129.602, 1507.82, 6664
629, -7.5, 1494.93, 6664
629, 130.432, 1509.62, 6664
641, -7.5, 1501.23, 6664
641, 131.425, 1510.53, 6664
653, -5.0005, 1508.05, 6664
653, 131.705, 1510.82, 6664
665, 50.4618, 1513.33, 6664
665, 131.943, 1512.41, 6664
677, 35.414, 1518.7, 6664
677, 131.741, 1514.13, 6664
677, 163.538, 1521.76, 1748
677, 167.5, 941.519, 1748
677, 167.5, 259.794, 1748
689, -172.293, 904.877, 6961
689, -12.5, 1525.79, 6664
689, 131.985, 1515.69, 6664
689, 158.873, 1518.7, 1748
689, 169.757, 935.864, 1748
689, 168.924, 252.857, 1748
701, -170.35, 909.56, 6961
701, -12.5, 1531.56, 6664
701, 131.547, 1516.01, 6664
701, 165.513, 931.396, 1748
701, 165.119, 246.257, 1748
701, 164.547, 1514.22, 1748
713, -163.475, 915.798, 6961
713, 50.0771, 1537.9, 6664
713, 131.449, 1516.78, 6664
713, 159.431, 924.492, 1748
713, 160.647, 239.119, 1748
713, 160.093, 1508.86, 1748
725, -155.594, 923.022, 6961
725, -14.1216, 1544.05, 6528
725, 131.138, 1518.51, 6664
725, 154.921, 1503.31, 1748
725, 153.991, 232.298, 1748
725, 156.361, 921.112, 1748
740, -145.172, 932.142, 6961
740, -15.5091, 1552.02, 6528
740, 130.771, 1520.79, 1748
740, 143.389, 1495.85, 1748
740, 147.013, 911.986, 1748
740, 145.75, 222.131, 1748
758, -131.487, 943.044, 6961
758, -17.8593, 1562.01, 6528
758, 132.596, 210.041, 1748
758, 130.517, 900.101, 1748
758, 129.459, 1521.67, 1748
758, 137.349, 1488.66, 1748
776, -197.5, 1334.3, 1748
776, -194.446, 732.829, 1748
776, -194.361, 13.67, 1748
776, -120.601, 952.717, 6961
