# format: x, y, z, (trackId)+
413, -89.9518, 1088.88, 645
413, -17.5, 364.373, 523
413, -17.5, 356.602, 523
413, -9.77592, 360.181, 523
413, -8.41331, 205.175, 490
413, -3.84877, 688.8, 442
413, 34.2634, 723.52, 6110
413, 69.2822, 161.572, 2754
413, 95.6169, 82.0271, 527
413, 97.5, 1149.87, 6083
425, -90.3233, 1139.47, 645
425, -10.9613, 714.175, 442
425, -7.83326, 367.406, 523
425, -7.86657, 209.805, 490
425, 40.38, 729.802, 6110
425, 61.7064, 746.692, 6110
425, 69.3068, 757.716, 6110
425, 90.1883, 773.813, 6110
425, 73.9605, 166.915, 2754
425, 105, 83.8803, 527
425, 102.282, 1140.58, 6083
437, -91.4901, 1172.39, 645
437, -90.8774, 1144.63, 645
437, -17.5244, 736.237, 442
437, -4.46493, 378.763, 523
437, -6.56881, 215.463, 490
437, 74.7378, 760.911, 6110
437, 93.0872, 775.708, 6110
437, 79.8899, 170.428, 2754
437, 102.482, 1131.95, 6083
449, -91.3932, 1192.42, 645
449, -25.1978, 760.049, 442
449, -6.0269, 220.51, 490
449, -0.76519, 389.543, 523
449, 84.9883, 175.761, 2754
449, 106.789, 1122.84, 6083
461, -92.0138, 1235.79, 645
461, -87.5, 1217.66, 645
461, -34.1701, 788.423, 442
461, -5.65837, 226.858, 490
461, 2.73272, 401.741, 523
461, 90.1133, 179.594, 2754
461, 109.24, 1114.2, 6083
473, -91.7293, 1258.32, 645
473, -40.5617, 804.944, 442
473, -4.19941, 233.44, 490
473, 5.90312, 411.572, 523
473, 96.8229, 185.106, 2754
473, 110.859, 1105.89, 6083
485, -91.7674, 1293.65, 645
485, -97.5, 1281.25, 645
485, -87.5, 1281.86, 645
485, -51.7478, 835.145, 442
485, -4.06278, 239.123, 490
485, 9.64832, 421.585, 523
485, 101.014, 190.546, 2754
485, 112.808, 1097.02, 6083
497, -90.8819, 1322.75, 645
497, -59.7177, 855.805, 442
497, -2.88673, 245.991, 490
497, 14.8239, 434.891, 523
497, 107.902, 196.214, 2754
497, 114.322, 1088.97, 6083
509, -91.2916, 1347.28, 645
509, -87.5, 1362.17, 645
509, -72.0836, 887.929, 442
509, -1.44879, 251.119, 490
509, 18.9573, 443.309, 523
509, 115.75, 1079.84, 6083
509, 113.617, 198.88, 2754
521, -89.5622, 1384.03, 645
521, -83.0454, 914.147, 442
521, -1.01517, 257.363, 490
521, 23.8792, 454.274, 523
521, 117.247, 1071.92, 6083
521, 120.728, 206.766, 2754
533, -95.5303, 943.74, 442
533, -88.9055, 1408.93, 645
533, -0.137634, 260.457, 490
533, 29.4956, 466.421, 523
