# format: x, y, z, (trackId)+
413, 47.6542, 1477.25, 4964
413, 60.5198, 1477.58, 4964
413, 51.2592, 654.102, 6751
413, 71.1066, 1352.09, 6417
425, 53.0909, 655.049, 6751
425, 75.4371, 1477.57, 4964
425, 87.9162, 1478.03, 4964
425, 102.5, 1478.71, 4964
425, 72.1435, 1380.57, 6417
437, 54.4631, 655.833, 6751
437, 73.042, 1403.16, 6417
449, 54.9053, 658.33, 6751
449, 73.7305, 1428.75, 6417
461, 55.5465, 660.201, 6751
461, 74.3464, 1454.73, 6417
473, 56.6458, 662.783, 6751
473, 74.4636, 1476.36, 6417
485, 57.8795, 663.292, 6751
485, 74.8816, 1502.04, 6417
497, 58.9582, 665.629, 6751
497, 75.1935, 1530.89, 6417
509, 59.0854, 666.748, 6751
509, 75.3004, 1548.44, 6417
521, 59.6466, 669.184, 6751
521, 75.1085, 1573.69, 6417
533, 59.6863, 670.541, 6751
533, 75.2288, 1605.9, 6417
545, 60.4333, 672.882, 6751
545, 74.1949, 1631.62, 6417
545, 77.5, 1616.74, 6417
557, 61.1127, 673.995, 6751
557, 74.7139, 1636.72, 6417
569, 60.621, 676.763, 6751
581, 61.1283, 677.989, 6751
593, 61.4381, 678.97, 6751
605, 60.6, 682.427, 6751
617, 61.2853, 682.586, 6751
629, 61.0376, 684.305, 6751
641, 60.1877, 685.441, 6751
653, 60.8174, 687.969, 6751
665, 60.2443, 690.129, 6751
677, -165.704, 846.31, 6247
677, 59.9227, 691.351, 6751
689, -146.326, 793.991, 6247
689, 59.978, 692.582, 6751
701, -118.866, 712.377, 6247
701, 59.8064, 696.615, 6751
713, -97.6789, 647.615, 6247
713, -77.5, 589.303, 6247
713, 58.8105, 697.538, 6751
713, 177.5, 217.746, 3415
725, -77.4803, 584.955, 6247
725, 58.3126, 698.67, 6751
725, 177.551, 214.334, 3415
740, -56.4313, 518.639, 6247
740, 57.531, 700.295, 6751
740, 168.383, 206.803, 3415
758, -27.959, 423.825, 6247
758, 55.8608, 703.316, 6751
758, 158.375, 199.402, 3415
776, -6.4319, 351.105, 6247
