# format: x, y, z, (trackId)+
413, -76.6914, 1177.25, 4842
413, -3.82833, 932.995, 5245
413, 77.5, 940.405, 5243
425, -77.0728, 1188.32, 4842
425, -4.20016, 934.578, 5245
425, 82.5, 942.373, 5243
437, -77.9389, 1204.9, 4842
437, -4.7224, 936.476, 5245
437, 61.6598, 943.377, 5243
449, -77.8204, 1219.27, 4842
449, -7.5, 937.509, 5243
449, 87.8044, 944.437, 5243
461, -78.1139, 1232.61, 4842
461, -7.5, 938.451, 5243
461, 91.99, 945.628, 5243
473, -78.1367, 1244.16, 4842
473, -7.5, 940.652, 5243
473, 97.0546, 948.111, 5243
485, -78.3075, 1254.8, 4842
485, -5.0005, 941.456, 5243
485, 99.7793, 948.319, 5243
497, -77.6671, 1271.69, 4842
497, 35.6689, 943.088, 5243
497, 105.594, 951.274, 5243
509, -77.5327, 1282.9, 4842
509, -9.28764, 943.796, 5245
509, 66.8978, 951.72, 5243
521, -76.5544, 1302.57, 4842
521, -10.0876, 944.989, 5245
521, 66.165, 953.976, 5243
533, -76.1182, 1309.21, 4842
533, -12.5, 946.686, 5243
533, 117.062, 955.299, 5243
545, -75.0446, 1326.62, 4842
545, -12.5, 947.625, 5243
545, 123.582, 956.472, 5243
557, -74.4553, 1339.66, 4842
557, 48.3655, 949.745, 5243
557, 127.368, 957.175, 5243
569, -73.2956, 1353.99, 4842
569, -14.4007, 949.828, 5245
569, 78.9352, 958.854, 5243
581, -72.6885, 1363.55, 4842
581, -15.0005, 952.293, 5243
581, 136.487, 960.78, 5243
593, -71.0901, 1378.33, 4842
593, -17.5, 953.105, 5243
593, 142.23, 960.75, 5243
605, -69.3268, 1390.87, 4842
605, -17.5, 954.038, 5243
605, 147.224, 964.488, 5243
617, -67.696, 1406.81, 4842
617, 49.6713, 955.436, 5243
617, 150.956, 964.651, 5243
629, -66.0223, 1421.1, 4842
629, -20.0677, 956.364, 5245
629, 157.5, 966.065, 5243
641, -64.3739, 1432.14, 4842
641, -22.5, 958.151, 5243
653, -62.3713, 1445.24, 4842
653, 56.4897, 959.45, 5243
665, -60.4663, 1459.61, 4842
665, -24.4599, 960.941, 5245
677, -57.9443, 1474.08, 4842
677, -26.1583, 961.656, 5245
689, -55.2747, 1488.21, 4842
689, -27.6055, 963.197, 5245
701, -52.6989, 1503.37, 4842
701, -29.2924, 964.649, 5245
713, -50.5347, 1514.56, 4842
713, -30.8253, 966.179, 5245
725, -47.9718, 1527.62, 4842
725, -32.6108, 966.923, 5245
740, -44.6083, 1543.15, 4842
740, -34.9423, 968.686, 5245
758, -39.4573, 1567.42, 4842
758, -37.941, 970.652, 5245
776, -39.8951, 971.718, 5245
776, -34.0963, 1589.26, 4842
794, -43.9441, 974.573, 5245
794, -29.5634, 1608.02, 4842
812, -46.4591, 976.222, 5245
812, -23.8874, 1629.96, 4842
830, -50.279, 978.874, 5245
830, -43.9521, 1511.5, 6559
848, -53.1857, 980.292, 5245
848, -45.1708, 1501.45, 6559
866, -56.6236, 982.107, 5245
866, -49.6215, 1485.96, 6559
884, -60.2472, 984.075, 5245
884, -54.4443, 1469.66, 6559
902, -63.688, 985.773, 5245
902, -59.8653, 1453.92, 6559
920, -66.5796, 1435.05, 6559
920, -67.7062, 987.622, 5245
938, -74.0954, 1420.13, 6559
938, -71.8115, 990.113, 5245
956, -82.9029, 1402.4, 6559
956, -75.1035, 991.716, 5245
974, -92.1277, 1384.3, 6559
974, -79.2855, 993.221, 5245
992, -102.531, 1366.69, 6559
992, -84.0907, 995.811, 5245
1010, -113.254, 1348.11, 6559
1010, -88.2775, 997.555, 5245
1028, -125.9, 1330.17, 6559
1028, -93.4515, 999.977, 5245
1046, -138.404, 1306.35, 6559
1046, -96.6538, 1001.76, 5245
1064, -151.391, 1285.38, 6559
1064, -101.559, 1003.54, 5245
1082, -168.224, 1263.69, 6559
1082, -106.588, 1005.72, 5245
1100, -183.033, 1246.4, 6559
1100, -112.014, 1008.18, 5245
1100, -12.2036, 271.039, 6776
1100, -1.69867, 265.404, 6776
1100, -13.9599, 234.472, 6776
1100, -3.79812, 229.736, 6776
1100, -15.509, 205.661, 6776
1100, -2.5169, 203.395, 6776
1100, -22.5, 164.62, 6776
1100, -9.59717, 614.805, 6776
1100, -0.277958, 520.118, 6776
1100, -5.43152, 443.338, 6776
1100, -8.93803, 418.377, 6776
1100, 1.97475, 414.135, 6776
1100, -8.25199, 372.341, 6776
1100, 1.7244, 369.28, 6776
1100, -6.49426, 329.328, 6776
1100, -9.0119, 292.439, 6776
1100, -15.0093, 184.243, 6776
1100, -4.91755, 180.938, 6776
