# format: x, y, z, (trackId)+
413, -97.5, 1167.82, 7352
413, -31.5943, 1402.02, 5241
413, 22.3025, 306.77, 404
413, 38.4647, 1233.12, 4587
413, 46.8178, 1099.29, 5063
413, 50.8954, 1463.83, 5383
425, -102.5, 1163.46, 7352
425, -22.7234, 1407.38, 5241
425, 21.9545, 315.941, 404
425, 40.3003, 1250.59, 4587
425, 49.7981, 1091.99, 5063
425, 53.9548, 1464.48, 5383
437, -102.5, 1158.45, 7352
437, -15.4525, 1412.38, 5241
437, 21.2817, 323.614, 404
437, 41.706, 1262.31, 4587
437, 50.496, 1085.65, 5063
437, 54.6053, 1464.93, 5383
449, -107.5, 1154.38, 7352
449, -12.1848, 1416.66, 5241
449, 20.473, 332.368, 404
449, 43.7679, 1280.01, 4587
449, 53.8175, 1078.41, 5063
449, 57.5538, 1465.75, 5383
461, -112.5, 1149.58, 7352
461, 2.84318, 1422.96, 5241
461, 20.1547, 339.788, 404
461, 45.8414, 1296.04, 4587
461, 54.9793, 1072.07, 5063
461, 59.0945, 1465.72, 5383
473, 11.1941, 1427.76, 5241
473, 19.398, 347.841, 404
473, 48.231, 1312.95, 4587
473, 55.9855, 1066.06, 5063
473, 60.8103, 1466.15, 5383
485, 22.1933, 1433.86, 5241
485, 18.974, 361.019, 404
485, 50.2604, 1329.65, 4587
485, 59.0621, 1057.64, 5063
485, 62.6928, 1466.25, 5383
497, 17.818, 367.313, 404
497, 31.587, 1438.26, 5241
497, 52.2594, 1342.75, 4587
497, 59.9753, 1051.06, 5063
497, 64.7483, 1466.54, 5383
509, 16.8424, 377.446, 404
509, 43.9311, 1444.53, 5241
509, 55.0961, 1362.44, 4587
509, 60.6221, 1045.04, 5063
509, 65.7909, 1466.85, 5383
521, 15.945, 386.663, 404
521, 54.6947, 1449.9, 5241
521, 65.4135, 1463.5, 5383
521, 57.319, 1378.77, 4587
521, 62.5342, 1038.09, 5063
533, 15.0672, 392.228, 404
533, 66.8712, 1456.76, 5241
533, 60.4206, 1397.59, 4587
533, 64.4317, 1030.2, 5063
545, 13.5972, 404.631, 404
545, 62.3325, 1409.9, 4587
545, 64.9583, 1023.75, 5063
545, 73.515, 1464.83, 5241
545, 81.6991, 1461.98, 5241
557, 12.4695, 413.287, 404
557, 65.2704, 1016.43, 5063
557, 65.3841, 1428.26, 4587
557, 73.9348, 1469.49, 5241
557, 93.9901, 1467.17, 5241
569, 11.6401, 419.321, 404
569, 65.8017, 1009.2, 5063
569, 67.8049, 1442.15, 4587
569, 72.5, 1469.88, 5241
569, 112.925, 1475.5, 5241
581, 10.1822, 431.701, 404
581, 67.3479, 1001.82, 5063
581, 79.0617, 1465.5, 5241
581, 122.934, 1479.07, 5241
581, 130.752, 1482.72, 5241
593, 9.55885, 440.239, 404
593, 68.7898, 995.311, 5063
593, 72.5, 1476.17, 5241
593, 139.569, 1486.33, 5241
605, 7.9984, 448.736, 404
605, 69.4187, 988.07, 5063
605, 75.7588, 1488.49, 4587
605, 77.6181, 1470.62, 5383
605, 147.5, 1488.45, 5241
617, 6.59237, 456.185, 404
617, 69.6607, 980.785, 5063
617, 78.1425, 1471.67, 5383
617, 79.3541, 1509.07, 4587
629, 4.57382, 465.773, 404
629, 69.8631, 974.176, 5063
629, 82.7159, 1524.13, 4587
