# format: x, y, z, (trackId)+
413, -97.5, 264.964, 442
413, -75.3051, 1301.83, 6914
413, -17.323, 81.7095, 7124
413, -27.8218, 1339.53, 4405
413, -12.5207, 406.686, 7124
413, -3.27467, 410.303, 7124
413, -11.3603, 116.232, 7124
413, 4.77643, 448.324, 7124
413, 7.5, 1412.24, 445
413, 52.8614, 1429.45, 445
413, 57.4536, 1224.38, 5921
413, 57.5, 1452.25, 445
413, 72.3799, 644.859, 7124
413, 92.4652, 648.923, 152
413, 75.764, 1449.09, 6786
425, -93.5608, 377.891, 7124
425, -73.095, 385.56, 7124
425, -50.7496, 393.625, 7124
425, -28.3943, 401.548, 7124
425, -102.5, 271.946, 442
425, -100.974, 37.4389, 7124
425, -93.1353, 42.2091, 7124
425, -72.8355, 52.1718, 7124
425, -63.5206, 57.8783, 7124
425, -39.4644, 69.5394, 7124
425, -79.5007, 1320.79, 6914
425, -28.7096, 1338.55, 4405
425, 8.40813, 1410.39, 6517
425, 56.1253, 1471.13, 445
425, 58.6639, 1226.12, 5921
425, 59.5774, 642.361, 7124
425, 62.5, 1497.35, 445
425, 62.5, 1489.83, 445
425, 76.9342, 1457, 6786
425, 94.3144, 665.506, 152
437, -102.5, 279.653, 442
437, -92.5498, 40.8058, 7124
437, -74.0031, 52.9023, 7124
437, -92.5, 377.454, 7124
437, -83.6998, 1338.13, 6914
437, -75.0803, 384.693, 7124
437, -30.566, 1335.95, 4405
437, 6.44742, 1407.7, 6517
437, 46.4902, 639.693, 7124
437, 59.6649, 1228.47, 5921
437, 59.3321, 1514.61, 445
437, 78.0465, 1466.13, 6786
437, 96.0461, 689.397, 152
437, 102.227, 852.511, 7124
449, -107.217, 288.446, 442
449, -72.9396, 1355.26, 4405
449, -32.6907, 1333.93, 4405
449, 4.59065, 1405.59, 6517
449, 25.9095, 636.198, 7124
449, 63.0243, 1562.76, 445
449, 60.4579, 1229.93, 5921
449, 79.028, 1474.03, 6786
449, 99.5655, 851.061, 7124
449, 97.3998, 703.943, 152
461, -111.43, 621.048, 7124
461, -104.671, 622.313, 7124
461, -110.214, 292.768, 442
461, -92.4415, 1375.26, 6914
461, -34.8041, 1330.8, 4405
461, -25.1439, 631.204, 7124
461, -7.8077, 631.855, 7124
461, 10.4478, 634.439, 7124
461, 2.29013, 1402.57, 6517
461, 61.2364, 1231.91, 5921
461, 66.5768, 1602.55, 445
461, 62.5, 1585.94, 445
461, 67.757, 1616.76, 445
461, 79.8298, 1482.96, 6786
461, 89.0848, 849.025, 7124
461, 99.1254, 720.916, 152
473, -99.0861, 621.657, 7124
473, -73.0982, 624.566, 7124
473, -44.4694, 627.696, 7124
473, -29.2224, 630.564, 7124
473, -11.309, 631.538, 7124
473, -111.22, 304.817, 442
473, -96.1657, 1390.08, 6914
473, -36.2033, 1329.51, 4405
473, 0.0673962, 1400.45, 6517
473, 62.0717, 1234.09, 5921
473, 69.622, 845.996, 7124
473, 68.3037, 1628.66, 445
473, 79.9294, 1489.22, 6786
473, 101.049, 740.179, 152
485, -113.589, 313.396, 442
485, -100.321, 1407.23, 6914
485, -37.4502, 1326.87, 4405
485, -2.61163, 1398.35, 6517
485, 57.5255, 843.33, 7124
485, 62.8856, 1235.34, 5921
485, 80.246, 1499.82, 6786
485, 102.306, 759.518, 152
497, -117.5, 820.501, 7124
497, -113.813, 316.177, 442
497, -105.191, 1427.4, 6914
497, -39.0479, 1324.68, 4405
497, -4.80024, 1395.98, 6517
497, 22.0532, 838.056, 7124
497, 31.6089, 840.017, 7124
497, 63.666, 1236.9, 5921
497, 80.5322, 1508.51, 6786
497, 103.768, 776.431, 152
509, -106.05, 819.746, 7124
509, -84.5867, 823.514, 7124
509, -64.824, 826.622, 7124
509, -54.3099, 828.401, 7124
509, -36.4982, 830.052, 7124
509, -27.9805, 831.902, 7124
509, -5.81621, 834.186, 7124
509, 3.53606, 836.173, 7124
509, -109.797, 1444.48, 6914
509, -114.226, 326.834, 442
509, -40.583, 1323.29, 4405
509, -7.85385, 1393.83, 6517
509, 64.3345, 1239.2, 5921
509, 80.6149, 1515.73, 6786
509, 105.278, 794.578, 152
521, -116.311, 333.194, 442
521, -114.458, 1462.72, 6914
521, -90.1643, 822.913, 7124
521, -74.1727, 823.854, 7124
521, -63.0196, 827.081, 7124
521, -51.008, 828.264, 7124
521, -36.8199, 830.251, 7124
521, -24.3444, 833.191, 7124
521, -41.4178, 1321.48, 4405
521, -11.8698, 1390.53, 6517
521, 64.8462, 1240.76, 5921
521, 81.1441, 1526.12, 6786
521, 106.984, 817.592, 152
521, 124.974, 916.13, 7124
533, -118.207, 1475.7, 6914
533, -116.641, 341.59, 442
533, -42.4261, 1318.69, 4405
533, -15.0461, 1388.85, 6517
533, 65.3567, 1242.56, 5921
